,D,eigen_values_obs,pos,vel,des_vel,normals,dists
379,"[[13.70098029 -7.53284937 -1.26417436]
 [-7.53284937 45.35948101  5.59843937]
 [-1.26417436  5.59843937 12.9395387 ]]",,[ 0.47974838 -0.42331281  0.23292939],[0.09290786 0.10431776 0.00037194],[-0.03637978  0.16110908  0.02703757],"[[ 0.01476248]
 [-0.99745135]
 [ 0.069806  ]]",[4.39304472]
380,"[[13.69411442 -7.51462868 -1.28392024]
 [-7.51462868 45.33283962  5.69511939]
 [-1.28392024  5.69511939 12.97304596]]",,[ 0.4812654  -0.42160494  0.23295159],[0.0946745  0.10551855 0.00279554],[-0.03623816  0.16074259  0.02746385],"[[ 0.02012463]
 [-0.99737794]
 [ 0.06951439]]",[4.34866959]
381,"[[13.70525947 -7.53666901 -1.29616793]
 [-7.53666901 45.30952313  5.72862303]
 [-1.29616793  5.72862303 12.9852174 ]]",,[ 0.48260584 -0.42010881  0.23298217],[0.09357566 0.10433904 0.00235496],[-0.03633958  0.16060864  0.02762172],"[[ 0.02156663]
 [-0.99703083]
 [ 0.07392157]]",[4.30900882]
382,"[[13.71138908 -7.54679519 -1.31416762]
 [-7.54679519 45.27946779  5.79514853]
 [-1.31416762  5.79514853 13.00914314]]",,[ 0.48386745 -0.41871075  0.23301942],[0.0959898  0.10872674 0.00125549],[-0.03637216  0.1603921   0.02793001],"[[ 0.02555858]
 [-0.99685811]
 [ 0.0749711 ]]",[4.27680618]
383,"[[13.72775603 -7.57680638 -1.34390519]
 [-7.57680638 45.22691053  5.89348799]
 [-1.34390519  5.89348799 13.04533344]]",,[ 0.48514441 -0.41728945  0.23306649],[0.09623383 0.10874871 0.00267067],[-0.03648199  0.15998614  0.02837689],"[[ 0.03258622]
 [-0.99691905]
 [ 0.071348  ]]",[4.24497776]
384,"[[13.71582964 -7.54869796 -1.35755477]
 [-7.54869796 45.21008065  5.97248739]
 [-1.35755477  5.97248739 13.0740897 ]]",,[ 0.4863249  -0.41596317  0.23310972],[0.0987377  0.1109626  0.00315127],[-0.03629827  0.15969225  0.02871899],"[[ 0.03713066]
 [-0.99678982]
 [ 0.07093216]]",[4.20959556]
385,"[[13.73507554 -7.5845412  -1.38815245]
 [-7.5845412  45.15432888  6.0680352 ]
 [-1.38815245  6.0680352  13.11059558]]",,[ 0.48825566 -0.4138042   0.23320395],[0.09279903 0.10541168 0.00405116],[-0.03643925  0.15928699  0.02915333],"[[ 0.04336954]
 [-0.99647829]
 [ 0.07176415]]",[4.15355275]
386,"[[13.74536291 -7.60155803 -1.41530514]
 [-7.60155803 45.10697397  6.16406141]
 [-1.41530514  6.16406141 13.14766312]]",,[ 0.49007202 -0.41177814  0.233296  ],[0.09037999 0.09928602 0.00574744],[-0.03649659  0.15895316  0.02959488],"[[ 0.04890361]
 [-0.99615751]
 [ 0.07265429]]",[4.10504127]
387,"[[13.73819496 -7.58236395 -1.43577635]
 [-7.58236395 45.07583121  6.26315179]
 [-1.43577635  6.26315179 13.18597383]]",,[ 0.49175765 -0.40988533  0.2333871 ],[0.09355825 0.10647105 0.00480922],[-0.03636363  0.15862565  0.03003693],"[[ 0.05540564]
 [-0.99582547]
 [ 0.07253859]]",[4.06305369]
388,"[[13.75872606 -7.62020312 -1.46748943]
 [-7.62020312 45.01679374  6.35833391]
 [-1.46748943  6.35833391 13.2244802 ]]",,[ 0.4936016  -0.40779009  0.23348558],[0.09394136 0.10924907 0.00303122],[-0.03652541  0.1582572   0.03047698],"[[ 0.06137523]
 [-0.99540234]
 [ 0.07353403]]",[4.01516864]
389,"[[13.76712248 -7.63253312 -1.49603664]
 [-7.63253312 44.96634074  6.46166257]
 [-1.49603664  6.46166257 13.26653678]]",,[ 0.49535776 -0.40578632  0.2335925 ],[0.09684435 0.10831207 0.00826197],[-0.03656358  0.15792495  0.03095453],"[[ 0.06655325]
 [-0.99496527]
 [ 0.07493185]]",[3.96906745]
390,"[[13.77408649 -7.64136885 -1.52617591]
 [-7.64136885 44.91300519  6.5735651 ]
 [-1.52617591  6.5735651  13.31290831]]",,[ 0.49719628 -0.40367971  0.23369706],[0.09610374 0.11003301 0.0062622 ],[-0.03658038  0.15755949  0.03146864],"[[ 0.07247084]
 [-0.99447129]
 [ 0.07599227]]",[3.92054784]
391,"[[13.77734519 -7.64389396 -1.54801676]
 [-7.64389396 44.87437654  6.65761276]
 [-1.54801676  6.65761276 13.34827827]]",,[ 0.49853649 -0.40213441  0.23378419],[0.09347805 0.10905515 0.0057817 ],[-0.03657021  0.15727887  0.03185161],"[[ 0.07707274]
 [-0.99407374]
 [ 0.0766629 ]]",[3.88470477]
392,"[[13.77811378 -7.64064825 -1.57191019]
 [-7.64064825 44.83226668  6.75458063]
 [-1.57191019  6.75458063 13.38961954]]",,[ 0.49998808 -0.40044928  0.2338789 ],[0.08631564 0.10121052 0.00543013],[-0.03652504  0.15695001  0.03228932],"[[ 0.08257637]
 [-0.99358697]
 [ 0.07724041]]",[3.84433671]
393,"[[13.77747669 -7.63650906 -1.58539169]
 [-7.63650906 44.80845874  6.81126119]
 [-1.58539169  6.81126119 13.41406457]]",,[ 0.50085648 -0.39943922  0.23393934],[0.08561481 0.10032488 0.00465287],[-0.03648738  0.15675943  0.03254433],"[[ 0.085957  ]
 [-0.99327323]
 [ 0.07758666]]",[3.82004037]
394,"[[13.77675986 -7.63218457 -1.598824  ]
 [-7.63218457 44.78453238  6.8678498 ]
 [-1.598824    6.8678498  13.43870775]]",,[ 0.50172554 -0.39842169  0.23399944],[0.08555846 0.09853076 0.00714497],[-0.03645005  0.15657351  0.03279971],"[[ 0.08950183]
 [-0.9929338 ]
 [ 0.0779223 ]]",[3.79551158]
395,"[[13.77700428 -7.62372211 -1.64111887]
 [-7.62372211 44.70737126  7.04074511]
 [-1.64111887  7.04074511 13.51562445]]",,[ 0.50438424 -0.3952744   0.2341653 ],[0.09202444 0.11019977 0.00566667],[-0.03636726  0.15602318  0.0335863 ],"[[ 0.09946185]
 [-0.99188458]
 [ 0.07919793]]",[3.72363229]
396,"[[13.77492448 -7.61527525 -1.6596708 ]
 [-7.61527525 44.67317447  7.12078182]
 [-1.6596708   7.12078182 13.55190105]]",,[ 0.5056208  -0.39377992  0.23423202],[0.09360394 0.11461429 0.00428883],[-0.03630787  0.15577815  0.03395024],"[[ 0.10383229]
 [-0.99135374]
 [ 0.08022855]]",[3.68942743]
397,"[[13.77621781 -7.61291779 -1.68296591]
 [-7.61291779 44.62917244  7.21323759]
 [-1.68296591  7.21323759 13.59460975]]",,[ 0.50694689 -0.39215363  0.23429632],[0.09563915 0.11845507 0.00426225],[-0.03627708  0.15548455  0.03437252],"[[ 0.10905166]
 [-0.99077826]
 [ 0.08041259]]",[3.65450614]
398,"[[13.77584964 -7.60784838 -1.70223036]
 [-7.60784838 44.59248733  7.29245888]
 [-1.70223036  7.29245888 13.63166303]]",,[ 0.50807875 -0.39076376  0.23435435],[0.09373962 0.1163299  0.00407665],[-0.03623756  0.15524393  0.03473531],"[[ 0.11313706]
 [-0.99027364]
 [ 0.08098221]]",[3.62416286]
399,"[[13.77556686 -7.60326972 -1.71990084]
 [-7.60326972 44.55845312  7.36489866]
 [-1.71990084  7.36489866 13.66598002]]",,[ 0.50910754 -0.38950167  0.23440516],[0.09417291 0.11478697 0.005876  ],[-0.03620223  0.15502391  0.03506725],"[[ 0.11682303]
 [-0.989801  ]
 [ 0.08152521]]",[3.59650829]
400,"[[13.7744417  -7.59664152 -1.73847503]
 [-7.59664152 44.52232092  7.44266301]
 [-1.73847503  7.44266301 13.70323738]]",,[ 0.51020867 -0.38816284  0.23446015],[0.08958628 0.10888587 0.00532735],[-0.03615648  0.15479113  0.03542362],"[[ 0.12079503]
 [-0.9892698 ]
 [ 0.08218165]]",[3.56692964]
401,"[[13.77170804 -7.58606772 -1.75901014]
 [-7.58606772 44.48188871  7.53169807]
 [-1.75901014  7.53169807 13.74640325]]",,[ 0.51141489 -0.38666129  0.23452277],[0.08287301 0.10478597 0.00348035],[-0.0360894   0.15452693  0.03583074],"[[ 0.12539308]
 [-0.98864831]
 [ 0.08277134]]",[3.53389547]
402,"[[13.76816342 -7.57441201 -1.77644703]
 [-7.57441201 44.44706713  7.60989711]
 [-1.77644703  7.60989711 13.78476944]]",,[ 0.5124193  -0.38537895  0.23455943],[0.08479308 0.10630523 0.00423003],[-0.03601853  0.15429523  0.03618727],"[[ 0.12948292]
 [-0.98809466]
 [ 0.08308502]]",[3.50570111]
403,"[[13.76425622 -7.56172731 -1.79468775]
 [-7.56172731 44.41009959  7.69215898]
 [-1.79468775  7.69215898 13.82564418]]",,[ 0.51343862 -0.38407165  0.23460533],[0.08405047 0.11168045 0.00079226],[-0.0359422   0.15405084  0.03656217],"[[ 0.13366878]
 [-0.98750292]
 [ 0.0834904 ]]",[3.47657181]
404,"[[13.75953191 -7.54700988 -1.81379109]
 [-7.54700988 44.37074461  7.77973914]
 [-1.81379109  7.77973914 13.86972348]]",,[ 0.51449656 -0.38272531  0.23465542],[0.0876243  0.11052541 0.00415855],[-0.03585649  0.1537962   0.03696221],"[[ 0.13795218]
 [-0.98685664]
 [ 0.08416156]]",[3.44568569]
405,"[[13.7553101  -7.53363058 -1.83151855]
 [-7.53363058 44.33365423  7.86071032]
 [-1.83151855  7.86071032 13.91103567]]",,[ 0.51547197 -0.38148221  0.23469412],[0.09143406 0.11681821 0.00307367],[-0.03578003  0.15356463  0.03733346],"[[ 0.14193014]
 [-0.98625005]
 [ 0.08465622]]",[3.41764068]
406,"[[13.75022309 -7.51860803 -1.84804857]
 [-7.51860803 44.29843509  7.93884673]
 [-1.84804857  7.93884673 13.95134183]]",,[ 0.516464   -0.38021342  0.23475003],[0.08831456 0.11405459 0.00459156],[-0.03569776  0.15335043  0.03769302],"[[ 0.14602178]
 [-0.98560871]
 [ 0.08516524]]",[3.38973771]
407,"[[13.74691435 -7.50854933 -1.85981013]
 [-7.50854933 44.27308375  7.99379555]
 [-1.85981013  7.99379555 13.9800019 ]]",,[ 0.51717972 -0.37928306  0.23478007],[0.09141623 0.11746793 0.00462828],[-0.0356427   0.15319868  0.03794614],"[[ 0.14910433]
 [-0.98512293]
 [ 0.08544421]]",[3.36958785]
408,"[[13.74205897 -7.4946804  -1.8732643 ]
 [-7.4946804  44.24358951  8.05915154]
 [-1.8732643   8.05915154 14.01435152]]",,[ 0.51798138 -0.37823138  0.23481856],[0.08812271 0.11370299 0.00574305],[-0.03556707  0.15301651  0.03824584],"[[ 0.15251083]
 [-0.98457687]
 [ 0.08572533]]",[3.34751865]
409,"[[13.73654652 -7.47897473 -1.88812554]
 [-7.47897473 44.21051796  8.13179662]
 [-1.88812554  8.13179662 14.05293552]]",,[ 0.5188714  -0.3770702   0.23487388],[0.08947769 0.11578957 0.00629652],[-0.03548278  0.15281757  0.03857999],"[[ 0.15621983]
 [-0.98394455]
 [ 0.08630462]]",[3.32233742]
410,"[[13.73103937 -7.46310338 -1.90342005]
 [-7.46310338 44.17599386  8.20629551]
 [-1.90342005  8.20629551 14.09296677]]",,[ 0.51975914 -0.37591732  0.23493254],[0.08883237 0.11389731 0.00835727],[-0.0353986   0.15261548  0.03892367],"[[ 0.15988456]
 [-0.9833085 ]
 [ 0.08684076]]",[3.29750889]
411,"[[13.72529684 -7.44672343 -1.91842306]
 [-7.44672343 44.14153571  8.28029455]
 [-1.91842306  8.28029455 14.13316745]]",,[ 0.52062195 -0.37479605  0.23498851],[0.08508845 0.10868971 0.00642788],[-0.03531305  0.15241814  0.03926592],"[[ 0.16343873]
 [-0.98267126]
 [ 0.08743558]]",[3.27309371]
412,"[[13.72005924 -7.4315864  -1.93262837]
 [-7.4315864  44.10847344  8.35000005]
 [-1.93262837  8.35000005 14.17146732]]",,[ 0.52145743 -0.3737108   0.23504137],[0.08473873 0.1061029  0.00747331],[-0.0352352   0.15223513  0.03958965],"[[ 0.16684893]
 [-0.98204972]
 [ 0.08797603]]",[3.24989801]
413,"[[13.71464487 -7.41621293 -1.94602005]
 [-7.41621293 44.076738    8.41696103]
 [-1.94602005  8.41696103 14.20861713]]",,[ 0.52227866 -0.3726394   0.23509438],[0.08170278 0.10509118 0.00649771],[-0.03515677  0.15206071  0.03990085],"[[ 0.17030038]
 [-0.98141747]
 [ 0.08841677]]",[3.22761543]
414,"[[13.70814987 -7.39845376 -1.9592094 ]
 [-7.39845376 44.04468112  8.48585967]
 [-1.9592094   8.48585967 14.24716901]]",,[ 0.52311278 -0.37154105  0.23514691],[0.08398349 0.11160899 0.00551165],[-0.03506614  0.15188081  0.04022007],"[[ 0.17382413]
 [-0.98076229]
 [ 0.08882845]]",[3.20542629]
415,"[[13.67525291 -7.32462038 -1.96279619]
 [-7.32462038 44.0250532   8.58183075]
 [-1.96279619  8.58183075 14.29969388]]",,[ 0.52422106 -0.37008567  0.2352223 ],[0.08636834 0.11274859 0.00626248],[-0.03469034  0.15167476  0.04064465],"[[ 0.1797048 ]
 [-0.97970817]
 [ 0.08875858]]",[3.1766204]
416,"[[13.68648903 -7.34427314 -1.982678  ]
 [-7.34427314 43.98262593  8.63410819]
 [-1.982678    8.63410819 14.33088504]]",,[ 0.5249167  -0.36917819  0.23527692],[0.08661609 0.11179897 0.00680967],[-0.03478293  0.15147169  0.04089167],"[[ 0.18273808]
 [-0.97911195]
 [ 0.0891436 ]]",[3.15741389]
417,"[[13.67996466 -7.32415022 -2.00331477]
 [-7.32415022 43.93113385  8.7338613 ]
 [-2.00331477  8.7338613  14.38890149]]",,[ 0.52587614 -0.36792835  0.23535311],[0.0858251  0.11257564 0.00680999],[-0.03468615  0.15122136  0.04136234],"[[ 0.18618656]
 [-0.97835217]
 [ 0.0903416 ]]",[3.12971764]
418,"[[13.66907326 -7.29858461 -2.00785819]
 [-7.29858461 43.91551779  8.78003573]
 [-2.00785819  8.78003573 14.41540895]]",,[ 0.52694043 -0.36654299  0.23544494],[0.08836846 0.11354075 0.0096061 ],[-0.03458451  0.15123242  0.0416044 ],"[[ 0.18685818]
 [-0.97762962]
 [ 0.09656267]]",[3.09761841]
419,"[[13.67256767 -7.29984688 -2.03154838]
 [-7.29984688 43.85985574  8.86660219]
 [-2.03154838  8.86660219 14.4675766 ]]",,[ 0.52764939 -0.36561064  0.2355062 ],[0.08741913 0.11360372 0.00891818],[-0.03458799  0.15095775  0.04201156],"[[ 0.19322381]
 [-0.97678931]
 [ 0.09245113]]",[3.08672889]
420,"[[13.65614465 -7.25684526 -2.05343352]
 [-7.25684526 43.79782821  8.99767379]
 [-2.05343352  8.99767379 14.54602714]]",,[ 0.52870426 -0.36421423  0.23560481],[0.0870549  0.11687506 0.00750143],[-0.03436667  0.15058686  0.04261082],"[[ 0.19795505]
 [-0.97580061]
 [ 0.09288147]]",[3.05559148]
421,"[[13.64678159 -7.23282014 -2.06362795]
 [-7.23282014 43.76722866  9.0636487 ]
 [-2.06362795  9.0636487  14.58598975]]",,[ 0.5294065  -0.3632826   0.23567293],[0.08450992 0.11442121 0.0066639 ],[-0.03424703  0.1504162   0.04291591],"[[ 0.20115618]
 [-0.97511421]
 [ 0.09321193]]",[3.03379279]
422,"[[13.63996296 -7.21508459 -2.07165211]
 [-7.21508459 43.74306179  9.11431879]
 [-2.07165211  9.11431879 14.61697525]]",,[ 0.53010411 -0.36236904  0.23574504],[0.08541188 0.11209985 0.00925456],[-0.03416384  0.15030524  0.04315683],"[[ 0.2044654 ]
 [-0.9743974 ]
 [ 0.09350729]]",[3.0139583]
423,"[[13.63107319 -7.19170252 -2.08270251]
 [-7.19170252 43.70954294  9.18301951]
 [-2.08270251  9.18301951 14.65938388]]",,[ 0.53104163 -0.36115796  0.23585065],[0.08038226 0.10629332 0.00802672],[-0.03405765  0.15016646  0.0434879 ],"[[ 0.20868015]
 [-0.9734291 ]
 [ 0.09427822]]",[2.98918517]
424,"[[13.6221084  -7.16782775 -2.09449565]
 [-7.16782775 43.673441    9.25522861]
 [-2.09449565  9.25522861 14.7044506 ]]",,[ 0.53195336 -0.35998227  0.23596288],[0.08222825 0.10562135 0.00915118],[-0.03394963  0.1500178   0.04383638],"[[ 0.21281742]
 [-0.97244718]
 [ 0.09515893]]",[2.96576087]
425,"[[13.61396073 -7.14579618 -2.10601848]
 [-7.14579618 43.63794649  9.32437732]
 [-2.10601848  9.32437732 14.74809278]]",,[ 0.53277118 -0.3589133   0.23605367],[0.08542569 0.11012897 0.01056298],[-0.03384937  0.14986777  0.04416923],"[[ 0.21651535]
 [-0.97155833]
 [ 0.0958932 ]]",[2.94519153]
426,"[[13.57434249 -7.05514731 -2.10301489]
 [-7.05514731 43.61643927  9.42430252]
 [-2.10301489  9.42430252 14.80921825]]",,[ 0.53393702 -0.35738241  0.23619981],[0.08520628 0.11161608 0.01076503],[-0.03340784  0.14971155  0.04462637],"[[ 0.22299551]
 [-0.97007713]
 [ 0.09603838]]",[2.91783125]
427,"[[13.57987305 -7.06095016 -2.12659678]
 [-7.06095016 43.55760969  9.50443067]
 [-2.12659678  9.50443067 14.86251726]]",,[ 0.53496877 -0.35602571  0.23633478],[0.0848324  0.10956335 0.01183421],[-0.03344232  0.14946427  0.04501522],"[[ 0.22801542]
 [-0.96883243]
 [ 0.09681266]]",[2.89095906]
428,"[[13.56382047 -7.02315547 -2.12774286]
 [-7.02315547 43.54116071  9.55574455]
 [-2.12774286  9.55574455 14.89501882]]",,[ 0.53591858 -0.35478814  0.2364609 ],[0.0855514  0.1102517  0.01265853],[-0.03328403  0.14947938  0.04528644],"[[ 0.22832413]
 [-0.9680768 ]
 [ 0.10341856]]",[2.86218373]
429,"[[13.55903146 -7.00265999 -2.15807937]
 [-7.00265999 43.45366092  9.69338749]
 [-2.15807937  9.69338749 14.98730762]]",,[ 0.53689051 -0.35353372  0.23660263],[0.08707874 0.11276377 0.01309419],[-0.03319208  0.14908799  0.04594593],"[[ 0.23586163]
 [-0.96664264]
 [ 0.09985637]]",[2.84519953]
430,"[[13.54398299 -6.96760808 -2.15683606]
 [-6.96760808 43.44306815  9.73326031]
 [-2.15683606  9.73326031 15.01294886]]",,[ 0.5379431  -0.35215943  0.23675369],[0.08713032 0.1145239  0.01015288],[-0.03305136  0.14915248  0.04617043],"[[ 0.23700233]
 [-0.96569067]
 [ 0.10616693]]",[2.81155594]
431,"[[13.53296596 -6.93300386 -2.18408962]
 [-6.93300386 43.35525753  9.87778082]
 [-2.18408962  9.87778082 15.11177651]]",,[ 0.53873544 -0.35112402  0.23687327],[0.09072247 0.12075655 0.01212819],[-0.03287765  0.14869273  0.04684236],"[[ 0.24423744]
 [-0.96436188]
 [ 0.1017558 ]]",[2.79849105]
432,"[[13.50661773 -6.86417081 -2.20261219]
 [-6.86417081 43.27325525 10.035131  ]
 [-2.20261219 10.035131   15.22012702]]",,[ 0.54014148 -0.3492937   0.23710991],[0.0878419  0.11140665 0.01715777],[-0.03255571  0.14832426  0.04759509],"[[ 0.25097572]
 [-0.96252851]
 [ 0.10271343]]",[2.76025627]
433,"[[13.49891872 -6.84982105 -2.18958173]
 [-6.84982105 43.30259687 10.00604158]
 [-2.18958173 10.00604158 15.19848441]]",,[ 0.54100617 -0.34819786  0.23726302],[0.08472145 0.10628278 0.01528161],[-0.03251899  0.14860662  0.0475029 ],"[[ 0.25153089]
 [-0.96169664]
 [ 0.10895774]]",[2.73284998]
434,"[[13.48545689 -6.81478998 -2.1973856 ]
 [-6.81478998 43.26402572 10.08088583]
 [-2.1973856  10.08088583 15.25051739]]",,[ 0.54219938 -0.34671201  0.23750717],[0.08586914 0.10662135 0.01863522],[-0.03237476  0.14852479  0.04789087],"[[ 0.25722248]
 [-0.95999027]
 [ 0.11070356]]",[2.71062405]
435,"[[13.47460849 -6.78085011 -2.22069974]
 [-6.78085011 43.18110903 10.21168138]
 [-2.22069974 10.21168138 15.34428248]]",,[ 0.54295374 -0.34577678  0.23766953],[0.08473864 0.10726419 0.01433304],[-0.03221162  0.14812214  0.04850937],"[[ 0.2644991 ]
 [-0.95850276]
 [ 0.10636111]]",[2.70072574]
436,"[[13.45104441 -6.71857844 -2.23445134]
 [-6.71857844 43.10814236 10.34588361]
 [-2.23445134 10.34588361 15.44081322]]",,[ 0.54379198 -0.344722    0.23784372],[0.08360137 0.10631504 0.01646287],[-0.03191433  0.14776868  0.04914461],"[[ 0.26843493]
 [-0.95734903]
 [ 0.10689023]]",[2.67756258]
437,"[[13.42433103 -6.65991259 -2.21195901]
 [-6.65991259 43.1405387  10.34271758]
 [-2.21195901 10.34271758 15.43513026]]",,[ 0.54454974 -0.34376629  0.23801282],[0.08507767 0.10773196 0.01861517],[-0.03164569  0.14796946  0.04914515],"[[ 0.27319658]
 [-0.95601167]
 [ 0.10679566]]",[2.65920383]
438,"[[13.40659806 -6.61699822 -2.20779222]
 [-6.61699822 43.12805769 10.38602117]
 [-2.20779222 10.38602117 15.46534425]]",,[ 0.54551727 -0.34256076  0.2382406 ],[0.09168835 0.11366875 0.02121767],[-0.03144862  0.14794237  0.04936166],"[[ 0.27912176]
 [-0.95425651]
 [ 0.10717068]]",[2.63844785]
439,"[[13.41215974 -6.62206372 -2.23423984]
 [-6.62206372 43.05295146 10.47705733]
 [-2.23423984 10.47705733 15.5348888 ]]",,[ 0.54640575 -0.34145385  0.23844119],[0.08916073 0.11153959 0.01964273],[-0.03149386  0.14768468  0.04982782],"[[ 0.28298604]
 [-0.95294837]
 [ 0.10866598]]",[2.61787077]
440,"[[13.40382257 -6.60220138 -2.23110548]
 [-6.60220138 43.05026518 10.49292694]
 [-2.23110548 10.49292694 15.54591225]]",,[ 0.5472223  -0.34044941  0.23863251],[0.09129741 0.11120701 0.02260403],[-0.03144529  0.14788774  0.04997623],"[[ 0.28223936]
 [-0.95224523]
 [ 0.11649021]]",[2.59300527]
441,"[[13.40021947 -6.58368146 -2.25885479]
 [-6.58368146 42.95576253 10.62089242]
 [-2.25885479 10.62089242 15.644018  ]]",,[ 0.54822819 -0.33920878  0.23887269],[0.09052176 0.1114042  0.02215481],[-0.03138604  0.14757378  0.05063242],"[[ 0.28993233]
 [-0.95031186]
 [ 0.11334291]]",[2.58045045]
442,"[[13.38004913 -6.52875756 -2.26992461]
 [-6.52875756 42.88634629 10.73859414]
 [-2.26992461 10.73859414 15.73360459]]",,[ 0.54914246 -0.33807764  0.2391019 ],[0.09141491 0.11092122 0.02459697],[-0.03113995  0.14731735  0.05121943],"[[ 0.29421368]
 [-0.94886665]
 [ 0.11441321]]",[2.55863688]
443,"[[13.34913352 -6.45862445 -2.24383949]
 [-6.45862445 42.91897815 10.74179565]
 [-2.24383949 10.74179565 15.73188833]]",,[ 0.55004676 -0.33695059  0.23933319],[0.08976641 0.11240569 0.02345573],[-0.03081778  0.14753207  0.05125523],"[[ 0.30003405]
 [-0.94703244]
 [ 0.11449506]]",[2.53965854]
444,"[[13.34690597 -6.44647104 -2.26218265]
 [-6.44647104 42.85366746 10.8271069 ]
 [-2.26218265 10.8271069  15.79942657]]",,[ 0.55104848 -0.3357073   0.23959514],[0.0910942  0.11217736 0.02416449],[-0.03077489  0.14729274  0.05168767],"[[ 0.30553789]
 [-0.9451601 ]
 [ 0.11540789]]",[2.51784086]
445,"[[13.33184212 -6.40448789 -2.27047305]
 [-6.40448789 42.79754306 10.91812376]
 [-2.27047305 10.91812376 15.87061482]]",,[ 0.55196174 -0.3345851   0.23983951],[0.09312384 0.11231471 0.02632159],[-0.03060159  0.14715522  0.05216841],"[[ 0.30962117]
 [-0.9436269 ]
 [ 0.11705984]]",[2.49774748]
446,"[[13.32490887 -6.38975874 -2.26104383]
 [-6.38975874 42.81647165 10.90454207]
 [-2.26104383 10.90454207 15.85861948]]",,[ 0.55276314 -0.3336063   0.24006118],[0.08670333 0.10613028 0.0236772 ],[-0.03057057  0.14743549  0.05217069],"[[ 0.30942036]
 [-0.94274073]
 [ 0.12449482]]",[2.47590918]
447,"[[13.32222045 -6.37662348 -2.27823224]
 [-6.37662348 42.75230542 10.9871461 ]
 [-2.27823224 10.9871461  15.92547413]]",,[ 0.55362041 -0.33254548  0.24029537],[0.08646748 0.10420724 0.02547366],[-0.03053669  0.14726817  0.05261579],"[[ 0.31709097]
 [-0.94068163]
 [ 0.12071202]]",[2.46884822]
448,"[[13.29847286 -6.31111574 -2.28665895]
 [-6.31111574 42.67463575 11.11410935]
 [-2.28665895 11.11410935 16.02689139]]",,[ 0.55437228 -0.33160319  0.24049426],[0.08336113 0.10440758 0.02229579],[-0.03023713  0.14696498  0.05324871],"[[ 0.32077306]
 [-0.93931937]
 [ 0.12158851]]",[2.4512477]
449,"[[13.2817617  -6.26635219 -2.28764914]
 [-6.26635219 42.635312   11.18399397]
 [-2.28764914 11.18399397 16.0829263 ]]",,[ 0.55529459 -0.33042405  0.24073747],[0.08383195 0.10727996 0.02175904],[-0.03004815  0.14690119  0.05362903],"[[ 0.32551533]
 [-0.93754936]
 [ 0.12264159]]",[2.42983817]
450,"[[13.24986017 -6.19140667 -2.25816278]
 [-6.19140667 42.67024414 11.1862146 ]
 [-2.25816278 11.1862146  16.07989569]]",,[ 0.55614655 -0.32932078  0.24096622],[0.08622171 0.11355979 0.02163334],[-0.02970541  0.14715109  0.05366973],"[[ 0.33107625]
 [-0.93554894]
 [ 0.12303128]]",[2.41306869]
451,"[[13.25520053 -6.19962472 -2.27515804]
 [-6.19962472 42.62088144 11.23734866]
 [-2.27515804 11.23734866 16.12391802]]",,[ 0.55692573 -0.3282984   0.24116564],[0.08575522 0.11347904 0.02134331],[-0.02976646  0.14702104  0.05395425],"[[ 0.33524002]
 [-0.93392717]
 [ 0.12407323]]",[2.39640467]
452,"[[13.2361782  -6.14522178 -2.28265812]
 [-6.14522178 42.54879191 11.34742575]
 [-2.28265812 11.34742575 16.21502989]]",,[ 0.55787968 -0.32705122  0.24140505],[0.08862476 0.11458286 0.0232046 ],[-0.0295437   0.14686601  0.05455375],"[[ 0.33954182]
 [-0.93210365]
 [ 0.12607192]]",[2.37500844]
453,"[[13.224906   -6.11219583 -2.28851117]
 [-6.11219583 42.49943255 11.41951173]
 [-2.28851117 11.41951173 16.27566145]]",,[ 0.55875568 -0.32590587  0.2416294 ],[0.08509515 0.11092561 0.0222252 ],[-0.02942446  0.14682599  0.05497418],"[[ 0.34359094]
 [-0.93038718]
 [ 0.12776913]]",[2.35596826]
454,"[[13.19066094 -6.02757703 -2.26151175]
 [-6.02757703 42.51387992 11.4486298 ]
 [-2.26151175 11.4486298  16.29545914]]",,[ 0.5596254  -0.32477577  0.24185908],[0.08519268 0.11378583 0.02131482],[-0.02904128  0.14701798  0.05516029],"[[ 0.34895377]
 [-0.92827711]
 [ 0.12858026]]",[2.3403349]
455,"[[13.16909237 -5.97132527 -2.25029394]
 [-5.97132527 42.49949383 11.49373431]
 [-2.25029394 11.49373431 16.3314138 ]]",,[ 0.56049061 -0.32363622  0.2420835 ],[0.08706433 0.11480672 0.02303932],[-0.02878551  0.14702658  0.05540697],"[[ 0.35492708]
 [-0.92596475]
 [ 0.12890329]]",[2.32528656]
456,"[[13.17028844 -5.96609864 -2.27298829]
 [-5.96609864 42.41500865 11.58763252]
 [-2.27298829 11.58763252 16.41470292]]",,[ 0.5612782  -0.32260598  0.24229633],[0.08736012 0.11127858 0.02572224],[-0.02878958  0.14676848  0.05591645],"[[ 0.35897123]
 [-0.92422993]
 [ 0.13014876]]",[2.30844684]
457,"[[13.13340573 -5.85808522 -2.28053401]
 [-5.85808522 42.27791503 11.78709634]
 [-2.28053401 11.78709634 16.58867924]]",,[ 0.56295532 -0.32045707  0.24276485],[0.08889331 0.11270607 0.02626832],[-0.0283452   0.14650412  0.05703359],"[[ 0.36680206]
 [-0.92061768]
 [ 0.1338631 ]]",[2.27191339]
