,D,pos,vel,des_vel,normals,dists,controller: [obstacle aware]
9589,"[[ 16.31556175   3.4229514   -1.82504483]
 [  3.4229514   53.12932942 -19.7965682 ]
 [ -1.82504483 -19.7965682   26.55510883]]",[0.45911131 0.41915832 0.30443366],[ 0.06329255 -0.07182819  0.04506603],[-0.01332504 -0.14453898  0.07706511],"[[0.17419778]
 [0.96957228]
 [0.17200214]]",[1.94033714],
9590,"[[ 16.30806076   3.38292411  -1.80217632]
 [  3.38292411  53.14908566 -19.79033528]
 [ -1.80217632 -19.79033528  26.54285358]]",[0.46030649 0.41782286 0.30525449],[ 0.06692591 -0.07615536  0.04474454],[-0.01319449 -0.14489339  0.07718868],"[[0.18088178]
 [0.96710722]
 [0.17884466]]",[1.92491336],
9591,"[[ 16.30392231   3.36079548  -1.78912154]
 [  3.36079548  53.16392592 -19.78423888]
 [ -1.78912154 -19.78423888  26.53215177]]",[0.46109448 0.41692088 0.305792  ],[ 0.06449869 -0.0758639   0.04439619],[-0.01312147 -0.14509823  0.07724313],"[[0.18491916]
 [0.96595827]
 [0.18091305]]",[1.92209801],
9592,"[[ 16.30685493   3.37790882  -1.7957195 ]
 [  3.37790882  53.18456836 -19.76757166]
 [ -1.7957195  -19.76757166  26.50857672]]",[0.46186826 0.41601174 0.30633239],[ 0.06582151 -0.07598762  0.04565831],[-0.01320178 -0.14532739  0.07725704],"[[0.1936234 ]
 [0.96343227]
 [0.18522482]]",[1.91071205],
9593,"[[ 16.30676969   3.37850158  -1.79347828]
 [  3.37850158  53.2079559  -19.75185126]
 [ -1.79347828 -19.75185126  26.48527442]]",[0.4626548  0.41506425 0.30686445],[ 0.06569665 -0.08069236  0.04142534],[-0.01321484 -0.14553703  0.07725836],"[[0.19680017]
 [0.96238344]
 [0.18731739]]",[1.90956981],
9594,"[[ 16.3062239    3.37509426  -1.79268321]
 [  3.37509426  53.19912478 -19.75833606]
 [ -1.79268321 -19.75833606  26.49465131]]",[0.46351121 0.41402377 0.30743999],[ 0.0646634  -0.07909926  0.04426738],[-0.0132189  -0.14569416  0.07738553],"[[0.19995276]
 [0.96125049]
 [0.18977985]]",[1.90379773],
9595,"[[ 16.29326887   3.29468451  -1.77086232]
 [  3.29468451  53.01363133 -19.89448299]
 [ -1.77086232 -19.89448299  26.6930998 ]]",[0.46427842 0.41306215 0.3079552 ],[ 0.06441284 -0.08010629  0.04249651],[-0.01293512 -0.14531765  0.07810689],"[[0.20252653]
 [0.96030954]
 [0.19180355]]",[1.89630292],
9596,"[[ 16.20986929   2.74320356  -1.58256592]
 [  2.74320356  51.85644132 -20.68573502]
 [ -1.58256592 -20.68573502  27.93368939]]",[0.46508523 0.41204556 0.30850909],[ 0.06045185 -0.07640934  0.04609339],[-0.0108748  -0.14214456  0.08200381],"[[0.20030259]
 [0.96073717]
 [0.19199729]]",[1.8934865],
9597,"[[ 16.17994711   2.51654906  -1.5073358 ]
 [  2.51654906  51.19378065 -21.07999657]
 [ -1.5073358  -21.07999657  28.62627224]]",[0.46600736 0.41087467 0.30912097],[ 0.06187849 -0.0785028   0.04031172],[-0.01004981 -0.14054591  0.0841827 ],"[[0.20053841]
 [0.96094553]
 [0.19070403]]",[1.88426403],
9598,"[[ 16.2484932    3.00548975  -1.68313879]
 [  3.00548975  52.3509688  -20.35732303]
 [ -1.68313879 -20.35732303  27.400538  ]]",[0.46683969 0.40980829 0.30962428],[ 0.06064852 -0.07878015  0.03819672],[-0.0119144  -0.14410301  0.08070078],"[[0.20527911]
 [0.95880444]
 [0.19635308]]",[1.86463038],
9599,"[[ 16.27280252   3.16021908  -1.7415841 ]
 [  3.16021908  52.60884288 -20.1749869 ]
 [ -1.7415841  -20.1749869   27.1183546 ]]",[0.46797435 0.40836764 0.31027223],[ 0.06869059 -0.08702346  0.04035652],[-0.01252371 -0.14507811  0.07995196],"[[0.20735858]
 [0.95854084]
 [0.19545303]]",[1.86196031],
9600,"[[ 16.28409463   3.23646604  -1.75531194]
 [  3.23646604  52.87050498 -19.99688448]
 [ -1.75531194 -19.99688448  26.84540039]]",[0.46877112 0.40735188 0.31072889],[ 0.0649249  -0.0828974   0.03573512],[-0.01282428 -0.14609694  0.07923634],"[[0.2129959 ]
 [0.95615677]
 [0.20099001]]",[1.84964879],
9601,"[[ 16.27974671   3.21243816  -1.74063923]
 [  3.21243816  52.88965251 -19.98842413]
 [ -1.74063923 -19.98842413  26.83060077]]",[0.46963697 0.40626345 0.31122213],[ 0.06447465 -0.08189638  0.03458647],[-0.01274457 -0.14635075  0.07929923],"[[0.21754089]
 [0.95462332]
 [0.20339684]]",[1.84607615],
9602,"[[ 16.29115593   3.27880159  -1.77205333]
 [  3.27880159  52.9236507  -19.95566868]
 [ -1.77205333 -19.95566868  26.78519337]]",[0.47076413 0.40484544 0.31183965],[ 0.06540758 -0.08214156  0.03629669],[-0.01302179 -0.14664257  0.0792541 ],"[[0.22925598]
 [0.95054279]
 [0.20954736]]",[1.8293793],
9603,"[[ 16.28639031   3.25274184  -1.75624203]
 [  3.25274184  52.94374092 -19.94691057]
 [ -1.75624203 -19.94691057  26.76986877]]",[0.47168364 0.40368674 0.31232046],[ 0.06533653 -0.08210349  0.03540608],[-0.0129307  -0.14686327  0.07929539],"[[0.23096154]
 [0.95003895]
 [0.20995893]]",[1.83329821],
9604,"[[ 16.28470377   3.24238     -1.75262567]
 [  3.24238     52.92619874 -19.95996889]
 [ -1.75262567 -19.95996889  26.78909749]]",[0.47234787 0.40288286 0.31267805],[ 0.06460181 -0.07909193  0.03442444],[-0.01290486 -0.14696839  0.07944182],"[[0.23356228]
 [0.94905858]
 [0.21150996]]",[1.82796133],
9605,"[[ 16.28219318   3.22772369  -1.74569172]
 [  3.22772369  52.91868135 -19.96720992]
 [ -1.74569172 -19.96720992  26.79912547]]",[0.47293533 0.40216889 0.31298678],[ 0.06227985 -0.07577595  0.03566149],[-0.01286047 -0.14709794  0.07955689],"[[0.23595844]
 [0.94814653]
 [0.21293606]]",[1.82428267],
9606,"[[ 16.24853559   3.01032096  -1.6750839 ]
 [  3.01032096  52.46170875 -20.28900645]
 [ -1.6750839  -20.28900645  27.28975566]]",[0.47359961 0.40134913 0.31332799],[ 0.06480974 -0.07993698  0.03479698],[-0.01205012 -0.1459538   0.08121555],"[[0.23881834]
 [0.94703518]
 [0.21468621]]",[1.81630994],
9607,"[[ 16.24108392   2.96022611  -1.65860419]
 [  2.96022611  52.34808493 -20.36570303]
 [ -1.65860419 -20.36570303  27.41083116]]",[0.47452736 0.40021077 0.31374143],[ 0.06845367 -0.08380737  0.02979944],[-0.01188083 -0.1458826   0.0817375 ],"[[0.24251829]
 [0.94563888]
 [0.21668409]]",[1.80603716],
9608,"[[ 16.250532     3.02349088  -1.6796644 ]
 [  3.02349088  52.48834157 -20.27066422]
 [ -1.6796644  -20.27066422  27.26112643]]",[0.47505161 0.39957572 0.31395918],[ 0.07253358 -0.08699015  0.03270353],[-0.01213368 -0.14643268  0.08134893],"[[0.24433494]
 [0.94494675]
 [0.21766048]]",[1.80055261],
9609,"[[ 16.18879918   2.59357816  -1.51659748]
 [  2.59357816  51.62858483 -20.83385148]
 [ -1.51659748 -20.83385148  28.18261599]]",[0.47616582 0.39818954 0.31440417],[ 0.0728706  -0.0921649   0.02920239],[-0.01050261 -0.14427674  0.08436597],"[[0.24365648]
 [0.94508086]
 [0.21783867]]",[1.79577414],
9610,"[[ 16.19406554   2.63279927  -1.53161755]
 [  2.63279927  51.71799567 -20.77876189]
 [ -1.53161755 -20.77876189  28.0879388 ]]",[0.47676641 0.39744453 0.31464339],[ 0.07645026 -0.09454241  0.03232722],[-0.0106673  -0.14471844  0.08418921],"[[0.24600891]
 [0.94420352]
 [0.21899621]]",[1.78589538],
9611,"[[ 16.22640535   2.86370134  -1.61722354]
 [  2.86370134  52.22169455 -20.45554685]
 [ -1.61722354 -20.45554685  27.5519001 ]]",[0.4773656  0.39670734 0.31487875],[ 0.07246066 -0.08820259  0.03148823],[-0.01156641 -0.14629846  0.08261941],"[[0.24839624]
 [0.94333014]
 [0.22006263]]",[1.77905165],
9612,"[[ 16.25715357   3.06859905  -1.69143229]
 [  3.06859905  52.61741974 -20.18376622]
 [ -1.69143229 -20.18376622  27.12542669]]",[0.47840066 0.39543066 0.31527879],[ 0.07418187 -0.09206139  0.03023646],[-0.01237054 -0.14761693  0.08136744],"[[0.2541973 ]
 [0.9408718 ]
 [0.22392853]]",[1.76651701],
9613,"[[ 16.2625774    3.09874597  -1.71246661]
 [  3.09874597  52.56912764 -20.20927519]
 [ -1.71246661 -20.20927519  27.16829496]]",[0.47891049 0.39479404 0.31547247],[ 0.07100488 -0.0897158   0.02662159],[-0.01249209 -0.14742248  0.0814704 ],"[[0.25187845]
 [0.94220047]
 [0.22094237]]",[1.77134017],
9614,"[[ 16.25611684   3.05355504  -1.70405815]
 [  3.05355504  52.40603374 -20.31664659]
 [ -1.70405815 -20.31664659  27.33784942]]",[0.47956763 0.39397983 0.31571976],[ 0.0712908  -0.08825136  0.02891318],[-0.01233381 -0.14704999  0.08206229],"[[0.2529983 ]
 [0.9417255 ]
 [0.22168657]]",[1.76529834],
9615,"[[ 16.24857051   3.00932255  -1.67737145]
 [  3.00932255  52.43240785 -20.30712222]
 [ -1.67737145 -20.30712222  27.31902164]]",[0.48041706 0.3929253  0.31604515],[ 0.06913946 -0.08528515  0.02791957],[-0.01218103 -0.14746982  0.08219846],"[[0.2581917 ]
 [0.93959719]
 [0.22470908]]",[1.75630011],
9616,"[[ 16.24645743   3.00002964  -1.66404255]
 [  3.00002964  52.5181841  -20.25573719]
 [ -1.66404255 -20.25573719  27.23535847]]",[0.48090767 0.39231305 0.31623895],[ 0.06914428 -0.0854076   0.03164085],[-0.01215511 -0.14795934  0.0820694 ],"[[0.26217157]
 [0.93802664]
 [0.22665413]]",[1.75247805],
9617,"[[ 16.24045575   2.96301154  -1.64457285]
 [  2.96301154  52.51165434 -20.26521819]
 [ -1.64457285 -20.26521819  27.24788991]]",[0.48160607 0.3914327  0.31650296],[ 0.07123732 -0.08855589  0.0299237 ],[-0.01202571 -0.14818656  0.08224861],"[[0.26643683]
 [0.93636548]
 [0.22854125]]",[1.74697579],
9618,"[[ 16.23780856   2.94555413  -1.63767172]
 [  2.94555413  52.48434377 -20.2845969 ]
 [ -1.63767172 -20.2845969   27.27784767]]",[0.48241333 0.39041377 0.31678932],[ 0.07283479 -0.09232987  0.02615128],[-0.01197381 -0.14831056  0.08245783],"[[0.2697907 ]
 [0.93503795]
 [0.23003697]]",[1.74026265],
9619,"[[ 16.24103844   2.96613404  -1.64735981]
 [  2.96613404  52.50019975 -20.2718291 ]
 [ -1.64735981 -20.2718291   27.25876181]]",[0.48331937 0.3892555  0.31708962],[ 0.0748979  -0.096239    0.02524235],[-0.01207501 -0.1485908   0.08252578],"[[0.27918097]
 [0.93132316]
 [0.23386996]]",[1.72821516],
9620,"[[ 16.24383333   2.98432269  -1.65479999]
 [  2.98432269  52.52569608 -20.25341344]
 [ -1.65479999 -20.25341344  27.2304706 ]]",[0.48385315 0.38856819 0.31727233],[ 0.07484017 -0.09780097  0.02619966],[-0.01215037 -0.14871067  0.08245972],"[[0.28113277]
 [0.9305359 ]
 [0.23466423]]",[1.72894405],
9621,"[[ 16.24474424   2.98962836  -1.65829616]
 [  2.98962836  52.51925636 -20.25661231]
 [ -1.65829616 -20.25661231  27.2359994 ]]",[0.48453574 0.3876879  0.31750561],[ 0.07777012 -0.09950012  0.02576688],[-0.01218173 -0.1488037   0.08253889],"[[0.28355285]
 [0.92956392]
 [0.23560282]]",[1.72584175],
9622,"[[ 16.24261053   2.97533217  -1.65343407]
 [  2.97533217  52.48894136 -20.27741951]
 [ -1.65343407 -20.27741951  27.2684481 ]]",[0.48542155 0.38655247 0.31781416],[ 0.07285964 -0.09360435  0.0266698 ],[-0.01214376 -0.14892885  0.08276186],"[[0.28706687]
 [0.92808863]
 [0.2371584 ]]",[1.71846155],
9623,"[[ 16.14179584   2.22616286  -1.35288327]
 [  2.22616286  50.95025746 -21.23996376]
 [ -1.35288327 -21.23996376  28.9079467 ]]",[0.48606273 0.38572201 0.31805269],[ 0.07089584 -0.09233071  0.02764625],[-0.00922882 -0.14489043  0.08805279],"[[0.2844451 ]
 [0.92910283]
 [0.23634492]]",[1.71605601],
9624,"[[ 16.13538921   2.17191947  -1.32782443]
 [  2.17191947  50.84202429 -21.30101583]
 [ -1.32782443 -21.30101583  29.0225865 ]]",[0.48684437 0.38470012 0.31832899],[ 0.07316528 -0.09562405  0.02705414],[-0.00903299 -0.1449076   0.08859069],"[[0.28784183]
 [0.92764308]
 [0.23796091]]",[1.70281095],
9625,"[[ 16.13113356   2.13124759  -1.31719347]
 [  2.13124759  50.63809143 -21.40768074]
 [ -1.31719347 -21.40768074  29.23077501]]",[0.48748339 0.38387313 0.31856217],[ 0.07291753 -0.09437986  0.02517826],[-0.00889315 -0.14453587  0.08932876],"[[0.28756035]
 [0.92841225]
 [0.2352865 ]]",[1.69834431],
9626,"[[ 16.17121461   2.45873953  -1.46409933]
 [  2.45873953  51.30890279 -21.02530184]
 [ -1.46409933 -21.02530184  28.5198826 ]]",[0.48818232 0.38296415 0.31880976],[ 0.06779552 -0.08865471  0.0248044 ],[-0.01020152 -0.14649962  0.08723575],"[[0.28912037]
 [0.92764014]
 [0.23641741]]",[1.68914927],
9627,"[[ 16.22044564   2.82422975  -1.59891238]
 [  2.82422975  52.18249677 -20.48439647]
 [ -1.59891238 -20.48439647  27.59705759]]",[0.48873215 0.38224505 0.3190054 ],[ 0.06795838 -0.09093911  0.02276338],[-0.01163809 -0.14910086  0.08441211],"[[0.29394478]
 [0.92483936]
 [0.24138896]]",[1.68020954],
9628,"[[ 16.21688748   2.80262256  -1.58393997]
 [  2.80262256  52.21552096 -20.4676905 ]
 [ -1.58393997 -20.4676905   27.56759156]]",[0.48964626 0.38105439 0.31930226],[ 0.07100934 -0.09324866  0.02211635],[-0.01156318 -0.14941954  0.08444647],"[[0.29926383]
 [0.92264219]
 [0.24325411]]",[1.67756186],
9629,"[[ 16.21411394   2.78546414  -1.5725183 ]
 [  2.78546414  52.23683035 -20.4573012 ]
 [ -1.5725183  -20.4573012   27.54905571]]",[0.49031139 0.3801958  0.31950326],[ 0.0745516  -0.09707096  0.0206443 ],[-0.01150279 -0.1496428   0.08448001],"[[0.30298574]
 [0.92110095]
 [0.24448452]]",[1.67567632],
9630,"[[ 16.01437899   0.68557705  -0.46900848]
 [  0.68557705  48.68768088 -22.36189135]
 [ -0.46900848 -22.36189135  31.29794012]]",[0.49122025 0.37899658 0.319744  ],[ 0.07634817 -0.1016932   0.01779379],[-0.00295102 -0.14070186  0.09625521],"[[0.26862486]
 [0.93390478]
 [0.23592911]]",[1.71589926],
9631,"[[ 16.18831126   2.59888358  -1.49976115]
 [  2.59888358  51.86719059 -20.69820262]
 [ -1.49976115 -20.69820262  27.94449815]]",[0.49230214 0.37755215 0.32000768],[ 0.07728825 -0.10265104  0.01786221],[-0.01080137 -0.14906964  0.08602496],"[[0.31080437]
 [0.91845843]
 [0.24461144]]",[1.64300009],
9632,"[[ 16.19946184   2.68152457  -1.53095039]
 [  2.68152457  52.04987376 -20.5817873 ]
 [ -1.53095039 -20.5817873   27.75066441]]",[0.49291624 0.37674197 0.32017135],[ 0.074282   -0.09813801  0.01929837],[-0.01114209 -0.14979199  0.08552005],"[[0.31375391]
 [0.91680181]
 [0.24704844]]",[1.64514607],
9633,"[[ 16.2109061    2.76178013  -1.56575285]
 [  2.76178013  52.165049   -20.50327177]
 [ -1.56575285 -20.50327177  27.6240449 ]]",[0.4934456  0.37604032 0.32031304],[ 0.0766684  -0.10128547  0.02121945],[-0.01147717 -0.15029168  0.08520578],"[[0.32193795]
 [0.91274414]
 [0.25150365]]",[1.64429747],
9634,"[[ 16.21522414   2.79249877  -1.5768285 ]
 [  2.79249877  52.23222384 -20.45909701]
 [ -1.5768285  -20.45909701  27.55255202]]",[0.49411986 0.3751335  0.32048462],[ 0.0740003  -0.1000901   0.01829636],[-0.01160786 -0.15061007  0.08504435],"[[0.32531203]
 [0.91102677]
 [0.25338175]]",[1.64734886],
9635,"[[ 16.16913526   2.45422538  -1.43758946]
 [  2.45422538  51.61186634 -20.86004166]
 [ -1.43758946 -20.86004166  28.2189984 ]]",[0.49488052 0.37411181 0.3206803 ],[ 0.07285559 -0.09863519  0.01882589],[-0.01027483 -0.14909226  0.08733243],"[[0.32315727]
 [0.91202243]
 [0.25255587]]",[1.64734908],
9636,"[[ 16.17562087   2.50284461  -1.46107082]
 [  2.50284461  51.66905874 -20.82231584]
 [ -1.46107082 -20.82231584  28.15532039]]",[0.49628603 0.37219526 0.32105275],[ 0.07475531 -0.10317372  0.01948018],[-0.01050395 -0.14969607  0.08738719],"[[0.33483196]
 [0.90667481]
 [0.25657034]]",[1.62515465],
9637,"[[ 16.1919597    2.62698458  -1.50869777]
 [  2.62698458  51.95050467 -20.64665567]
 [ -1.50869777 -20.64665567  27.85753563]]",[0.4972555  0.3708662  0.32131015],[ 0.07351374 -0.10078124  0.02055741],[-0.01101397 -0.15072716  0.08656378],"[[0.33925691]
 [0.90465762]
 [0.25787468]]",[1.61640773],
9638,"[[ 16.12017852   2.04472406  -1.25428453]
 [  2.04472406  50.78904892 -21.34046689]
 [ -1.25428453 -21.34046689  29.09077256]]",[0.49816879 0.3696216  0.32153921],[ 0.07743017 -0.10588956  0.01909056],[-0.00869221 -0.14788969  0.09071921],"[[0.33798743]
 [0.90528615]
 [0.25733534]]",[1.61203636],
9639,"[[ 16.0748399    1.58685313  -1.0337367 ]
 [  1.58685313  49.6465266  -21.91863184]
 [ -1.0337367  -21.91863184  30.27863349]]",[0.49900728 0.36845339 0.32173727],[ 0.07591941 -0.10735988  0.01572803],[-0.00685003 -0.14524326  0.09461701],"[[0.33847392]
 [0.90589211]
 [0.2545484 ]]",[1.60378092],
9640,"[[ 16.09786204   1.82838976  -1.15965161]
 [  1.82838976  50.16042712 -21.66616513]
 [ -1.15965161 -21.66616513  29.74171084]]",[0.50001871 0.36704344 0.32195899],[ 0.07902489 -0.11076934  0.01674359],[-0.00786149 -0.14687885  0.09315754],"[[0.34179245]
 [0.9042119 ]
 [0.25608352]]",[1.58920257],
9641,"[[ 16.17968599   2.53557761  -1.4708796 ]
 [  2.53557761  51.77993863 -20.75581586]
 [ -1.4708796  -20.75581586  28.04037538]]",[0.50048803 0.36639737 0.3220605 ],[ 0.07930375 -0.10861208  0.01721253],[-0.01072479 -0.15133923  0.08779135],"[[0.34667424]
 [0.90097756]
 [0.26087622]]",[1.58012693],
9642,"[[ 16.1781623    2.52431846  -1.46555957]
 [  2.52431846  51.76617355 -20.76499401]
 [ -1.46555957 -20.76499401  28.05566415]]",[0.5009465  0.36576503 0.32216369],[ 0.07667955 -0.10552033  0.0177353 ],[-0.01068838 -0.15143989  0.08792242],"[[0.34880388]
 [0.89994288]
 [0.26160783]]",[1.57629679],
9643,"[[ 16.17570724   2.50457766  -1.45950856]
 [  2.50457766  51.70091503 -20.80422261]
 [ -1.45950856 -20.80422261  28.12337773]]",[0.50169802 0.36471902 0.32232878],[ 0.07281668 -0.10182617  0.01394945],[-0.01062073 -0.15139075  0.0882209 ],"[[0.35013081]
 [0.90023874]
 [0.25880231]]",[1.57837118],
9644,"[[ 16.17361107   2.49256891  -1.44578382]
 [  2.49256891  51.78631081 -20.75740778]
 [ -1.44578382 -20.75740778  28.04007811]]",[0.50244632 0.3636716  0.32249267],[ 0.07497056 -0.10725007  0.01569265],[-0.01058214 -0.15192992  0.08812508],"[[0.35681725]
 [0.89603032]
 [0.26421792]]",[1.56876128],
9645,"[[ 16.00480315   0.393923    -0.27450424]
 [  0.393923    48.30702392 -22.51306683]
 [ -0.27450424 -22.51306683  31.68817293]]",[0.50319902 0.36262404 0.32266998],[ 0.07341668 -0.10286186  0.01930109],[-0.00174901 -0.14344287  0.0999578 ],"[[0.32150493]
 [0.91173565]
 [0.25568083]]",[1.60501118],
9646,"[[ 16.15720196   2.36682618  -1.38532139]
 [  2.36682618  51.6348371  -20.85734162]
 [ -1.38532139 -20.85734162  28.20796094]]",[0.50393816 0.36158269 0.32283897],[ 0.07229602 -0.10384095  0.01246539],[-0.01008904 -0.1519001   0.08890828],"[[0.36453932]
 [0.893043  ]
 [0.26379023]]",[1.54527945],
9647,"[[ 16.16022751   2.39194885  -1.39421236]
 [  2.39194885  51.70809695 -20.81343428]
 [ -1.39421236 -20.81343428  28.13167555]]",[0.50467368 0.36053844 0.32302043],[ 0.07236088 -0.10326438  0.01796248],[-0.01020623 -0.15236328  0.08880907],"[[0.36834941]
 [0.89067612]
 [0.26648596]]",[1.54727478],
9648,"[[ 16.17273147   2.48801613  -1.43911435]
 [  2.48801613  51.83726971 -20.72893682]
 [ -1.43911435 -20.72893682  27.98999882]]",[0.50572553 0.35906805 0.32329828],[ 0.0754758  -0.10586639  0.02046916],[-0.0106259  -0.15305504  0.08852985],"[[0.37922094]
 [0.88446455]
 [0.27187118]]",[1.54334395],
9649,"[[ 16.17735369   2.5233603   -1.45402046]
 [  2.5233603   51.90197237 -20.68757372]
 [ -1.45402046 -20.68757372  27.92067394]]",[0.50641085 0.35810224 0.32347651],[ 0.07571809 -0.10728616  0.02169934],[-0.01078    -0.15337615  0.088379  ],"[[0.38202677]
 [0.88273424]
 [0.27356134]]",[1.54643481],
9650,"[[ 16.17677107   2.51922277  -1.45164731]
 [  2.51922277  51.90227419 -20.68790433]
 [ -1.45164731 -20.68790433  27.92095474]]",[0.5072646  0.35687746 0.32369257],[ 0.07699305 -0.11071366  0.02134235],[-0.01077887 -0.15361327  0.0885163 ],"[[0.38584727]
 [0.88061125]
 [0.27503767]]",[1.54144899],
9651,"[[ 16.14342497   2.25156279  -1.33951222]
 [  2.25156279  51.34625035 -21.02838719]
 [ -1.33951222 -21.02838719  28.51032467]]",[0.50773637 0.35619964 0.32380933],[ 0.07828231 -0.11304016  0.01830271],[-0.00969912 -0.15226203  0.09058457],"[[0.38810182]
 [0.87946854]
 [0.27552145]]",[1.53552606],
9652,"[[ 16.14133418   2.23448803  -1.33083746]
 [  2.23448803  51.32717207 -21.04049039]
 [ -1.33083746 -21.04049039  28.53149375]]",[0.50852467 0.3550692  0.32400169],[ 0.07744274 -0.11142756  0.01847727],[-0.00964393 -0.15247019  0.09080963],"[[0.39188955]
 [0.87736452]
 [0.27686473]]",[1.52920169],
9653,"[[ 16.11910832   2.0400601   -1.2414376 ]
 [  2.0400601   50.94168365 -21.26305984]
 [ -1.2414376  -21.26305984  28.93920803]]",[0.50938193 0.35383234 0.32420547],[ 0.07693692 -0.11150487  0.01900916],[-0.00886058 -0.15176202  0.09235173],"[[0.39597582]
 [0.87517116]
 [0.27799027]]",[1.5192344],
9654,"[[ 16.05597944   1.37101013  -0.89677798]
 [  1.37101013  49.57784062 -21.96327162]
 [ -0.89677798 -21.96327162  30.36617994]]",[0.51054676 0.35212586 0.32445589],[ 0.07383367 -0.10885136  0.01537152],[-0.00607483 -0.1487805   0.09731735],"[[0.3962752 ]
 [0.87514195]
 [0.27765543]]",[1.50948215],
9655,"[[ 16.06641577   1.50099209  -0.96465991]
 [  1.50099209  49.92232278 -21.80125073]
 [ -0.96465991 -21.80125073  30.01126145]]",[0.51179114 0.35031113 0.32472261],[ 0.07663458 -0.11212171  0.01640867],[-0.00664482 -0.15017248  0.09651308],"[[0.40257195]
 [0.87153111]
 [0.27994525]]",[1.49347683],
9656,"[[ 16.11105134   1.97121965  -1.19683962]
 [  1.97121965  50.99018431 -21.24453205]
 [ -1.19683962 -21.24453205  28.89876435]]",[0.51280558 0.34881162 0.32493167],[ 0.07906341 -0.11652875  0.01815304],[-0.00863563 -0.15328702  0.09306928],"[[0.40772465]
 [0.86856321]
 [0.28170652]]",[1.48322644],
9657,"[[ 16.14170197   2.24529516  -1.31919097]
 [  2.24529516  51.5771364  -20.90283623]
 [ -1.31919097 -20.90283623  28.28116163]]",[0.51334989 0.3480125  0.32504427],[ 0.07896222 -0.11706112  0.01450935],[-0.00978267 -0.15500833  0.09107292],"[[0.41050703]
 [0.86693908]
 [0.28266696]]",[1.47968932],
9658,"[[ 16.14013965   2.23258139  -1.31249548]
 [  2.23258139  51.56751922 -20.90952126]
 [ -1.31249548 -20.90952126  28.29234113]]",[0.51404041 0.3469966  0.3251964 ],[ 0.07681927 -0.11333284  0.01621192],[-0.00974352 -0.15522511  0.09125412],"[[0.41393654]
 [0.86492956]
 [0.28381929]]",[1.47416964],
