,D,eigen_values_obs,pos,vel,des_vel,normals,dists
59,"[[ 1.36050307e+01 -3.35006010e+00 -1.23104870e+00]
 [-3.35006010e+00  5.97577727e+01  3.51190654e-02]
 [-1.23104870e+00  3.51190654e-02  1.31017658e+01]]","[[60.          0.          0.        ]
 [ 0.         14.46456924  0.        ]
 [ 0.          0.         12.        ]]",[0.44393385 0.38449941 0.19777736],[ 0.10377174 -0.10939093  0.02777396],[-0.03237669 -0.15174425  0.03846778],"[[-0.07208931]
 [ 0.99739469]
 [ 0.00263918]]",[3.3848169]
60,"[[ 1.35321817e+01 -3.14201909e+00 -1.22958723e+00]
 [-3.14201909e+00  5.97872365e+01  3.72101962e-02]
 [-1.22958723e+00  3.72101962e-02  1.31360290e+01]]","[[60.          0.          0.        ]
 [ 0.         14.45544722  0.        ]
 [ 0.          0.         12.        ]]",[0.44531029 0.38304278 0.19812247],[ 0.10519825 -0.11293641  0.02520718],[-0.03230319 -0.15123816  0.03899163],"[[-0.06753037]
 [ 0.99771392]
 [ 0.00256401]]",[3.34526396]
61,"[[13.45477389 -2.90775301 -1.23067555]
 [-2.90775301 59.81789068  0.06941808]
 [-1.23067555  0.06941808 13.17712832]]","[[60.         0.         0.       ]
 [ 0.        14.4497929  0.       ]
 [ 0.         0.        12.       ]]",[0.44684159 0.38140581 0.19845786],[ 0.09979929 -0.10644469  0.02231389],[-0.03224824 -0.15074019  0.03952672],"[[-0.0624319 ]
 [ 0.99804435]
 [ 0.00312061]]",[3.30208245]
62,"[[13.39465605 -2.71733273 -1.22832639]
 [-2.71733273 59.84110387  0.07529347]
 [-1.22832639  0.07529347 13.20811742]]","[[60.          0.          0.        ]
 [ 0.         14.44387733  0.        ]
 [ 0.          0.         12.        ]]",[0.44808197 0.38008759 0.19873999],[ 0.09318947 -0.10041013  0.02071591],[-0.03220522 -0.15030714  0.03997172],"[[-0.05828842]
 [ 0.99829486]
 [ 0.00313649]]",[3.26673157]
63,"[[13.34014407 -2.54266644 -1.22421741]
 [-2.54266644 59.86107914  0.06328877]
 [-1.22421741  0.06328877 13.23693849]]","[[60.         0.         0.       ]
 [ 0.        14.4381617  0.       ]
 [ 0.         0.        12.       ]]",[0.44920235 0.37888912 0.19897221],[ 0.09133225 -0.09579459  0.01902201],[-0.03213575 -0.14985444  0.04042423],"[[-0.05448539]
 [ 0.9985107 ]
 [ 0.00277776]]",[3.23340846]
64,"[[13.28501308 -2.36191641 -1.22209665]
 [-2.36191641 59.88019039  0.07329622]
 [-1.22209665  0.07329622 13.27071156]]","[[60.          0.          0.        ]
 [ 0.         14.43591503  0.        ]
 [ 0.          0.         12.        ]]",[0.45033686 0.37764674 0.19918573],[ 0.09464888 -0.10543611  0.01707593],[-0.03205413 -0.14942365  0.04088275],"[[-0.05057082]
 [ 0.9987163 ]
 [ 0.00288908]]",[3.19995883]
65,"[[13.21040905 -2.1057076  -1.21728821]
 [-2.1057076  59.90481106  0.08588826]
 [-1.21728821  0.08588826 13.31751591]]","[[60.          0.          0.        ]
 [ 0.         14.43273602  0.        ]
 [ 0.          0.         12.        ]]",[0.45189844 0.37591233 0.19947618],[ 0.09703404 -0.10713239  0.017765  ],[-0.03194266 -0.1488417   0.04151176],"[[-0.04503626]
 [ 0.99898081]
 [ 0.00301233]]",[3.15373978]
66,"[[13.08578298 -1.64781538 -1.21082789]
 [-1.64781538 59.94129163  0.15410351]
 [-1.21082789  0.15410351 13.4126435 ]]","[[60.          0.          0.        ]
 [ 0.         14.43971811  0.        ]
 [ 0.          0.         12.        ]]",[0.45468659 0.37280456 0.19993879],[ 0.10314834 -0.11530078  0.01604708],[-0.03171674 -0.14785424  0.04263041],"[[-0.03521085]
 [ 0.99937099]
 [ 0.00422091]]",[3.07428189]
67,"[[13.06437076 -1.55751986 -1.20492671]
 [-1.55751986 59.94771002  0.12782379]
 [-1.20492671  0.12782379 13.42260606]]","[[60.          0.          0.        ]
 [ 0.         14.43468683  0.        ]
 [ 0.          0.         12.        ]]",[0.45539962 0.37199961 0.20004656],[ 0.10119719 -0.11251387  0.01712737],[-0.03170203 -0.14763494  0.04283643],"[[-0.0332581 ]
 [ 0.9994403 ]
 [ 0.00360316]]",[3.05835728]
68,"[[13.02666759 -1.40579447 -1.20053425]
 [-1.40579447 59.95732066  0.1321627 ]
 [-1.20053425  0.1321627  13.45348967]]","[[60.          0.          0.        ]
 [ 0.         14.43747792  0.        ]
 [ 0.          0.         12.        ]]",[0.45631699 0.37095736 0.20018251],[ 0.10154448 -0.11797644  0.01411941],[-0.03162136 -0.14727476  0.04323487],"[[-0.03000614]
 [ 0.99954319]
 [ 0.00361199]]",[3.03160101]
69,"[[12.99282641 -1.25437829 -1.19651442]
 [-1.25437829 59.96586905  0.14297829]
 [-1.19651442  0.14297829 13.48238404]]","[[60.          0.          0.        ]
 [ 0.         14.44107949  0.        ]
 [ 0.          0.         12.        ]]",[0.45731885 0.36982605 0.20033651],[ 0.09731128 -0.11412977  0.01336482],[-0.0315891  -0.1469496   0.04358434],"[[-0.02677081]
 [ 0.99963452]
 [ 0.00376111]]",[3.0076946]
70,"[[12.95955492 -1.1054388  -1.19117971]
 [-1.1054388  59.9734202   0.13928002]
 [-1.19117971  0.13928002 13.51127022]]","[[60.          0.          0.        ]
 [ 0.         14.44424534  0.        ]
 [ 0.          0.         12.        ]]",[0.45829287 0.36873879 0.20049921],[ 0.09756433 -0.11194376  0.01525606],[-0.03152833 -0.14659198  0.04396827],"[[-0.02358421]
 [ 0.99971537]
 [ 0.00359944]]",[2.98240071]
71,"[[12.92445817 -0.9483684  -1.18507966]
 [-0.9483684  59.98034646  0.13563271]
 [-1.18507966  0.13563271 13.54399264]]","[[60.          0.          0.        ]
 [ 0.         14.44879728  0.        ]
 [ 0.          0.         12.        ]]",[0.45924565 0.36767272 0.20065233],[ 0.09328724 -0.10665082  0.01425655],[-0.03143479 -0.14620639  0.0443972 ],"[[-0.0202279 ]
 [ 0.99978949]
 [ 0.00343499]]",[2.95508521]
72,"[[ 1.28738797e+01 -6.96947909e-01 -1.16819379e+00]
 [-6.96947909e-01  5.99896837e+01  3.26567662e-03]
 [-1.16819379e+00  3.26567662e-03  1.35798014e+01]]","[[60.          0.          0.        ]
 [ 0.         14.44336485  0.        ]
 [ 0.          0.         12.        ]]",[0.4601951  0.36660869 0.20081477],[ 0.09454052 -0.10551956  0.01755889],[-0.03131117 -0.14536707  0.04519045],"[[-1.47983484e-02]
 [ 9.99890400e-01]
 [ 4.42752465e-04]]",[2.91689052]
73,"[[12.83301909 -0.51194985 -1.16535279]
 [-0.51194985 59.9943264   0.060946  ]
 [-1.16535279  0.060946   13.63927614]]","[[60.          0.          0.        ]
 [ 0.         14.46662164  0.        ]
 [ 0.          0.         12.        ]]",[0.46126112 0.36539703 0.20099596],[ 0.09670853 -0.11053059  0.01669675],[-0.03110842 -0.14491645  0.04577343],"[[-0.01089257]
 [ 0.99993941]
 [ 0.00158833]]",[2.88476085]
74,"[[12.8038514  -0.37699172 -1.16262666]
 [-0.37699172 59.99645265  0.14822804]
 [-1.16262666  0.14822804 13.68482692]]","[[60.          0.          0.        ]
 [ 0.         14.48513096  0.        ]
 [ 0.          0.         12.        ]]",[0.462072   0.36446236 0.20113026],[ 0.10003577 -0.11444253  0.0168296 ],[-0.03095963 -0.14472084  0.04609964],"[[-0.00807128]
 [ 0.99996164]
 [ 0.00340291]]",[2.86263436]
75,"[[12.76163348 -0.14900062 -1.14931432]
 [-0.14900062 59.99878413  0.18208402]
 [-1.14931432  0.18208402 13.73436761]]","[[60.          0.          0.        ]
 [ 0.         14.49478522  0.        ]
 [ 0.          0.         12.        ]]",[0.46332047 0.36302626 0.20133657],[ 0.10142837 -0.1193263   0.01462599],[-0.03079745 -0.14431669  0.04660774],"[[-0.00325191]
 [ 0.99998665]
 [ 0.00401635]]",[2.82649003]
76,"[[ 1.27323347e+01  2.28487958e-02 -1.13793461e+00]
 [ 2.28487958e-02  5.99991098e+01  2.02095918e-01]
 [-1.13793461e+00  2.02095918e-01  1.37693501e+01]]","[[60.          0.          0.        ]
 [ 0.         14.50079463  0.        ]
 [ 0.          0.         12.        ]]",[0.46426149 0.36195402 0.20149893],[ 0.10407432 -0.11690967  0.01739633],[-0.03068498 -0.14402377  0.04697151],"[[3.78372294e-04]
 [9.99990414e-01]
 [4.36211514e-03]]",[2.80013693]
77,"[[12.69946945  0.21796681 -1.12673136]
 [ 0.21796681 59.99774973  0.24497792]
 [-1.12673136  0.24497792 13.82239405]]","[[60.          0.          0.        ]
 [ 0.         14.51961323  0.        ]
 [ 0.          0.         12.        ]]",[0.46532782 0.36074658 0.20167387],[ 0.1073674  -0.11934348  0.01927653],[-0.03050507 -0.14362476  0.0474707 ],"[[0.00448426]
 [0.99997645]
 [0.00519558]]",[2.77043928]
78,"[[12.67037948  0.41559267 -1.11556417]
 [ 0.41559267 59.99496694  0.26236544]
 [-1.11556417  0.26236544 13.87544935]]","[[60.          0.          0.        ]
 [ 0.         14.54079578  0.        ]
 [ 0.          0.         12.        ]]",[0.46639954 0.35955694 0.2018537 ],[ 0.10665271 -0.11842364  0.01829694],[-0.030354   -0.14315525  0.04802678],"[[0.00865122]
 [0.99994757]
 [0.00547866]]",[2.74061334]
79,"[[12.65415747  0.62952021 -1.09825727]
 [ 0.62952021 59.99111111  0.16922995]
 [-1.09825727  0.16922995 13.87557792]]","[[60.         0.         0.       ]
 [ 0.        14.5208465  0.       ]
 [ 0.         0.        12.       ]]",[0.46746238 0.35840436 0.2020371 ],[ 0.10602234 -0.11584825  0.01837942],[-0.03050904 -0.14281084  0.04828567],"[[0.01321717]
 [0.99990702]
 [0.00335394]]",[2.72086204]
80,"[[12.62798723  0.76507989 -1.08978782]
 [ 0.76507989 59.98619507  0.2758157 ]
 [-1.08978782  0.2758157  13.94582536]]","[[60.          0.          0.        ]
 [ 0.         14.56000766  0.        ]
 [ 0.          0.         12.        ]]",[0.46850264 0.35729898 0.2022218 ],[ 0.10145228 -0.10483359  0.02032306],[-0.0301811  -0.14247799  0.04877294],"[[0.0160191 ]
 [0.99985595]
 [0.00560901]]",[2.69159079]
81,"[[12.61283878  0.97442713 -1.07295562]
 [ 0.97442713 59.97937155  0.18700972]
 [-1.07295562  0.18700972 13.95570852]]","[[60.          0.          0.        ]
 [ 0.         14.54791885  0.        ]
 [ 0.          0.         12.        ]]",[0.46950752 0.35626357 0.20241834],[ 0.09898447 -0.0990993   0.02093104],[-0.03024691 -0.14207721  0.04912428],"[[0.02047752]
 [0.99978389]
 [0.00358346]]",[2.67256443]
82,"[[12.59434097  1.1471668  -1.05775332]
 [ 1.1471668  59.97165722  0.18926915]
 [-1.05775332  0.18926915 13.99125835]]","[[60.          0.          0.        ]
 [ 0.         14.55725654  0.        ]
 [ 0.          0.         12.        ]]",[0.47049389 0.35523647 0.20259936],[ 0.09679633 -0.10260245  0.01721508],[-0.03010568 -0.14173582  0.0495021 ],"[[0.02411236]
 [0.99970292]
 [0.00355819]]",[2.65081732]
83,"[[12.57289423  1.37124951 -1.03847166]
 [ 1.37124951 59.95967592  0.20642398]
 [-1.03847166  0.20642398 14.04462316]]","[[60.          0.          0.        ]
 [ 0.         14.57719331  0.        ]
 [ 0.          0.         12.        ]]",[0.47169363 0.35396135 0.20282057],[ 0.09979172 -0.10994516  0.01698519],[-0.02991807 -0.1413007   0.05003256],"[[0.02881651]
 [0.99957735]
 [0.00383876]]",[2.62209168]
84,"[[12.55929877  1.52370243 -1.02499176]
 [ 1.52370243 59.9503525   0.21332481]
 [-1.02499176  0.21332481 14.08470488]]","[[60.          0.          0.        ]
 [ 0.         14.59435615  0.        ]
 [ 0.          0.         12.        ]]",[0.4725229  0.35303901 0.20296816],[ 0.10501087 -0.11629446  0.01920321],[-0.02976619 -0.14097276  0.05044134],"[[0.03201644]
 [0.99947962]
 [0.00392891]]",[2.60090623]
85,"[[12.53967213  1.77884939 -1.00282265]
 [ 1.77884939 59.93248578  0.23395232]
 [-1.00282265  0.23395232 14.16123657]]","[[60.          0.          0.        ]
 [ 0.         14.63339447  0.        ]
 [ 0.          0.         12.        ]]",[0.47380417 0.35157027 0.20317624],[ 0.10714844 -0.1241536   0.015907  ],[-0.02950011 -0.140384    0.05118723],"[[0.03736376]
 [0.99929255]
 [0.00428279]]",[2.56532375]
86,"[[12.52851581  1.94723737 -0.9872822 ]
 [ 1.94723737 59.9192997   0.23497462]
 [-0.9872822   0.23497462 14.212316  ]]","[[60.         0.         0.       ]
 [ 0.        14.6601315  0.       ]
 [ 0.         0.        12.       ]]",[0.47464225 0.35059892 0.20330125],[ 0.10406003 -0.12052523  0.01519591],[-0.02930771 -0.13996504  0.05170771],"[[0.04089611]
 [0.99915438]
 [0.00424568]]",[2.5409094]
87,"[[12.51622693  2.1870297  -0.96394672]
 [ 2.1870297  59.89838616  0.24522449]
 [-0.96394672  0.24522449 14.28506662]]","[[60.          0.          0.        ]
 [ 0.         14.69967971  0.        ]
 [ 0.          0.         12.        ]]",[0.47580935 0.34924681 0.20347596],[ 0.10777745 -0.12249211  0.01879264],[-0.02905114 -0.13941129  0.05241663],"[[0.04592031]
 [0.99893546]
 [0.00439022]]",[2.50751945]
88,"[[12.50858013  2.38741525 -0.94292695]
 [ 2.38741525 59.87922916  0.23295784]
 [-0.94292695  0.23295784 14.34020564]]","[[60.          0.          0.        ]
 [ 0.         14.72801493  0.        ]
 [ 0.          0.         12.        ]]",[0.47676523 0.34815813 0.20362197],[ 0.10342944 -0.1159342   0.0171395 ],[-0.02883125 -0.13894526  0.05299641],"[[0.05012623]
 [0.99873464]
 [0.00406041]]",[2.47996235]
89,"[[12.50312962  2.60237085 -0.91904381]
 [ 2.60237085 59.85664452  0.23777072]
 [-0.91904381  0.23777072 14.40310157]]","[[60.          0.          0.        ]
 [ 0.         14.76287571  0.        ]
 [ 0.          0.         12.        ]]",[0.4778236  0.34696212 0.20376856],[ 0.10532373 -0.12058091  0.01281091],[-0.02859444 -0.1384778   0.0535996 ],"[[0.05462864]
 [0.9984983 ]
 [0.00410571]]",[2.4515043]
90,"[[12.50049505  2.82280114 -0.89270725]
 [ 2.82280114 59.83144126  0.24450525]
 [-0.89270725  0.24450525 14.46570967]]","[[60.          0.          0.        ]
 [ 0.         14.79764598  0.        ]
 [ 0.          0.         12.        ]]",[0.4788569  0.34580869 0.20390348],[ 0.10025824 -0.10990062  0.0138422 ],[-0.02835169 -0.13803432  0.05418763],"[[0.05924419]
 [0.99823469]
 [0.00419872]]",[2.4234631]
91,"[[12.50100748  3.0302167  -0.86653443]
 [ 3.0302167  59.80580506  0.25541828]
 [-0.86653443  0.25541828 14.52359131]]","[[60.          0.          0.        ]
 [ 0.         14.83040384  0.        ]
 [ 0.          0.         12.        ]]",[0.47984716 0.34474302 0.20404986],[ 0.09627887 -0.1029294   0.01235688],[-0.0281308  -0.13765014  0.0547129 ],"[[0.06358552]
 [0.99796672]
 [0.00439348]]",[2.39820216]
92,"[[12.50446711  3.23173987 -0.84030098]
 [ 3.23173987 59.77921591  0.25784148]
 [-0.84030098  0.25784148 14.57496009]]","[[60.          0.          0.        ]
 [ 0.         14.85864311  0.        ]
 [ 0.          0.         12.        ]]",[0.48080973 0.34372983 0.20421021],[ 0.09625603 -0.10487026  0.01425806],[-0.02792901 -0.13729896  0.05519328],"[[0.06780776]
 [0.99768866]
 [0.00440873]]",[2.37408903]
93,"[[12.50824828  3.37281975 -0.82166536]
 [ 3.37281975 59.75953419  0.26391018]
 [-0.82166536  0.26391018 14.61612658]]","[[60.          0.          0.        ]
 [ 0.         14.88390904  0.        ]
 [ 0.          0.         12.        ]]",[0.48149373 0.3429865  0.20431904],[ 0.09735979 -0.10951765  0.01371617],[-0.02777698 -0.13703087  0.05556154],"[[0.07076212]
 [0.99748298]
 [0.0045193 ]]",[2.35696676]
94,"[[12.51802227  3.63894918 -0.78621532]
 [ 3.63894918 59.72027868  0.25501604]
 [-0.78621532  0.25501604 14.69993536]]","[[60.          0.          0.        ]
 [ 0.         14.93823631  0.        ]
 [ 0.          0.         12.        ]]",[0.48281503 0.34146878 0.20449774],[ 0.10428247 -0.1210564   0.01366771],[-0.02744412 -0.13643035  0.05634828],"[[0.07634316]
 [0.99707238]
 [0.00428801]]",[2.32261546]
95,"[[12.52885719  3.85263939 -0.75550805]
 [ 3.85263939 59.68644133  0.26169949]
 [-0.75550805  0.26169949 14.77345655]]","[[60.          0.          0.        ]
 [ 0.         14.98875507  0.        ]
 [ 0.          0.         12.        ]]",[0.4838591  0.34022102 0.20462646],[ 0.10150185 -0.11938607  0.01445142],[-0.02716057 -0.13595958  0.05699007],"[[0.08082091]
 [0.99671885]
 [0.00441732]]",[2.29491307]
96,"[[12.54291544  4.06961762 -0.723416  ]
 [ 4.06961762 59.65012172  0.26289429]
 [-0.723416    0.26289429 14.84934063]]","[[60.          0.          0.        ]
 [ 0.         15.04237779  0.        ]
 [ 0.          0.         12.        ]]",[0.48488783 0.33898181 0.20475098],[ 0.09995694 -0.12163573  0.01067078],[-0.02686608 -0.13547088  0.05765614],"[[0.08537214]
 [0.99633927]
 [0.00443343]]",[2.26678072]
97,"[[12.56005993  4.28691044 -0.68967096]
 [ 4.28691044 59.61166907  0.26859564]
 [-0.68967096  0.26859564 14.92900184]]","[[60.          0.          0.        ]
 [ 0.         15.10073083  0.        ]
 [ 0.          0.         12.        ]]",[0.48590212 0.33775176 0.20487294],[ 0.0992717  -0.12315215  0.0108795 ],[-0.02656413 -0.13498563  0.05833385],"[[0.08993162]
 [0.99593751]
 [0.00455906]]",[2.23873458]
98,"[[12.57975069  4.50152826 -0.65561581]
 [ 4.50152826 59.57181014  0.25971713]
 [-0.65561581  0.25971713 15.00982629]]","[[60.          0.          0.        ]
 [ 0.         15.16138712  0.        ]
 [ 0.          0.         12.        ]]",[0.48690797 0.33650382 0.20499064],[ 0.09943612 -0.12412053  0.01139945],[-0.02623973 -0.1344644   0.05904516],"[[0.09444276]
 [0.9955207 ]
 [0.00437063]]",[2.20999677]
99,"[[12.59665781  4.66471021 -0.62973898]
 [ 4.66471021 59.54021559  0.24613198]
 [-0.62973898  0.24613198 15.07843456]]","[[60.          0.          0.        ]
 [ 0.         15.21530797  0.        ]
 [ 0.          0.         12.        ]]",[0.48781578 0.33535978 0.20508702],[ 0.09924451 -0.12428758  0.0103993 ],[-0.02597461 -0.13401865  0.05965745],"[[0.09787715]
 [0.99519014]
 [0.00408069]]",[2.18640293]
100,"[[12.62099501  4.87049351 -0.59541887]
 [ 4.87049351 59.49857676  0.24376924]
 [-0.59541887  0.24376924 15.16730082]]","[[60.          0.          0.        ]
 [ 0.         15.28687259  0.        ]
 [ 0.          0.         12.        ]]",[0.48889099 0.33400236 0.20520601],[ 0.09559571 -0.12153418  0.00993952],[-0.02565909 -0.13349409  0.06040246],"[[0.10220844]
 [0.99475475]
 [0.00405137]]",[2.15787009]
101,"[[12.71512163  5.49528531 -0.47284306]
 [ 5.49528531 59.35929169  0.35836936]
 [-0.47284306  0.35836936 15.41813901]]","[[60.          0.          0.        ]
 [ 0.         15.49255233  0.        ]
 [ 0.          0.         12.        ]]",[0.49175026 0.33052131 0.20557832],[ 0.09334761 -0.114135    0.0103075 ],[-0.02487825 -0.13243044  0.06214972],"[[0.11537024]
 [0.99329955]
 [0.00676096]]",[2.09069291]
102,"[[12.74558701  5.66848531 -0.43876407]
 [ 5.66848531 59.31801253  0.35209271]
 [-0.43876407  0.35209271 15.47945056]]","[[60.         0.         0.       ]
 [ 0.        15.5430501  0.       ]
 [ 0.         0.        12.       ]]",[0.49253347 0.3295535  0.20565663],[ 0.09757836 -0.12283976  0.00948375],[-0.02462085 -0.13206658  0.06263318],"[[0.11903909]
 [0.9928671 ]
 [0.00667897]]",[2.0712857]
103,"[[12.79324184  5.91948984 -0.38622267]
 [ 5.91948984 59.25565514  0.3516936 ]
 [-0.38622267  0.3516936  15.58117073]]","[[60.          0.          0.        ]
 [ 0.         15.63006771  0.        ]
 [ 0.          0.         12.        ]]",[0.49361206 0.32820119 0.20575481],[ 0.09691517 -0.12248612  0.00910972],[-0.02421835 -0.13152936  0.06341258],"[[0.12436317]
 [0.99221364]
 [0.00677468]]",[2.04205836]
104,"[[12.83934113  6.14294606 -0.33713365]
 [ 6.14294606 59.19774445  0.34910553]
 [-0.33713365  0.34910553 15.67851115]]","[[60.          0.          0.        ]
 [ 0.         15.71559673  0.        ]
 [ 0.          0.         12.        ]]",[0.49458255 0.32699469 0.2058543 ],[ 0.09482815 -0.11795612  0.00910041],[-0.02383266 -0.13103499  0.06415722],"[[0.12911359]
 [0.9916063 ]
 [0.00682844]]",[2.0155023]
105,"[[12.88796585  6.36407683 -0.28245274]
 [ 6.36407683 59.1380217   0.35656537]
 [-0.28245274  0.35656537 15.80340147]]","[[60.          0.          0.        ]
 [ 0.         15.82938902  0.        ]
 [ 0.          0.         12.        ]]",[0.4955417  0.32582483 0.20596495],[ 0.09524284 -0.11766431  0.01024508],[-0.023353   -0.13042205  0.0650593 ],"[[0.13382257]
 [0.99097959]
 [0.0071397 ]]",[1.98947724]
106,"[[12.93939502  6.57801155 -0.23286703]
 [ 6.57801155 59.07832917  0.3449631 ]
 [-0.23286703  0.3449631  15.89725557]]","[[60.          0.          0.        ]
 [ 0.         15.91497976  0.        ]
 [ 0.          0.         12.        ]]",[0.4964855  0.32465288 0.20605851],[ 0.09270126 -0.11746702  0.00795567],[-0.0229745  -0.12995987  0.06578112],"[[0.13839422]
 [0.99035237]
 [0.00701561]]",[1.96307642]
107,"[[12.99613541  6.79799008 -0.18102225]
 [ 6.79799008 59.014659    0.3354464 ]
 [-0.18102225  0.3354464  15.99535163]]","[[60.          0.          0.        ]
 [ 0.         16.00614604  0.        ]
 [ 0.          0.         12.        ]]",[0.49742034 0.32346135 0.20614822],[ 0.09323612 -0.11672105  0.01207496],[-0.02260018 -0.12949061  0.06651823],"[[0.14310726]
 [0.98968274]
 [0.00695563]]",[1.93653735]
