,D,eigen_values_obs,pos,vel,des_vel,normals,dists
1803,"[[ 13.7900459    7.33447527  -2.72816066]
 [  7.33447527  42.05203803 -11.17827589]
 [ -2.72816066 -11.17827589  16.15791607]]",,[0.45313612 0.3541147  0.18010018],[ 0.08857066 -0.11949934  0.00611525],[-0.03446359 -0.14120997  0.05252502],"[[0.02443644]
 [0.99955286]
 [0.01723187]]",[2.54890346]
1804,"[[ 13.7655976    7.30297258  -2.66660273]
 [  7.30297258  42.20700107 -11.02976502]
 [ -2.66660273 -11.02976502  16.02740133]]",,[0.45419384 0.35271038 0.18017582],[ 0.09801234 -0.13238667  0.00656369],[-0.03417474 -0.14135565  0.05161451],"[[0.02427553]
 [0.99956096]
 [0.01698811]]",[2.56186363]
1805,"[[ 13.74885532   7.27043666  -2.65349719]
 [  7.27043666  42.22505557 -11.03126317]
 [ -2.65349719 -11.03126317  16.02608911]]",,[0.45518768 0.35139811 0.18025626],[ 0.09653013 -0.12478881  0.00910756],[-0.0339559  -0.1411633   0.05152048],"[[0.02410465]
 [0.99956244]
 [0.01714353]]",[2.55090296]
1806,"[[ 13.56126709   6.85424262  -2.60526744]
 [  6.85424262  42.09135477 -11.43759144]
 [ -2.60526744 -11.43759144  16.34737814]]",,[0.45636495 0.34987765 0.18037471],[ 0.09770827 -0.12530745  0.01120734],[-0.03195711 -0.14029746  0.05332645],"[[0.02064573]
 [0.99863277]
 [0.04802438]]",[2.5251385]
1807,"[[ 13.4891643    6.64890837  -2.68035858]
 [  6.64890837  41.68643714 -11.96742263]
 [ -2.68035858 -11.96742263  16.82439855]]",,[0.45743587 0.34851272 0.18048612],[ 0.09554357 -0.12357454  0.00948681],[-0.03090674 -0.13799422  0.05562928],"[[0.02089638]
 [0.99863488]
 [0.04787197]]",[2.46462468]
1808,"[[ 13.48717761   6.63934861  -2.69179245]
 [  6.63934861  41.64067629 -12.01722537]
 [ -2.69179245 -12.01722537  16.8721461 ]]",,[0.45863461 0.34695945 0.18060125],[ 0.10094047 -0.13039361  0.01180811],[-0.03093263 -0.13809547  0.05598807],"[[0.02104933]
 [0.99864595]
 [0.04757299]]",[2.40903879]
1809,"[[ 13.5168771    6.71760636  -2.67963136]
 [  6.71760636  41.74943406 -11.8669526 ]
 [ -2.67963136 -11.8669526   16.73368884]]",,[0.45990142 0.34530586 0.18073147],[ 0.10503601 -0.1388778   0.01111492],[-0.03141549 -0.13912591  0.05549688],"[[0.02121762]
 [0.99863324]
 [0.04776463]]",[2.36522451]
1810,"[[ 13.66979901   7.00102447  -2.88274036]
 [  7.00102447  41.35343915 -12.08656592]
 [ -2.88274036 -12.08656592  16.97676183]]",,[0.46106069 0.34381625 0.18086646],[ 0.10308669 -0.1321217   0.01288157],[-0.03270316 -0.13711568  0.05645872],"[[0.0228492 ]
 [0.99961262]
 [0.01589088]]",[2.31713217]
1811,"[[ 13.73123005   7.11462242  -2.95114763]
 [  7.11462242  41.23808538 -12.12796705]
 [ -2.95114763 -12.12796705  17.03068456]]",,[0.46166157 0.34304194 0.1809299 ],[ 0.09834065 -0.12394513  0.01276397],[-0.03390992 -0.1393554   0.05780466],"[[0.02012571]
 [0.99632574]
 [0.08324653]]",[2.34756268]
1812,"[[ 13.69828099   7.000421    -3.04106283]
 [  7.000421    40.85617542 -12.53545217]
 [ -3.04106283 -12.53545217  17.44554359]]",,[0.4631952  0.34107062 0.18111534],[ 0.09603649 -0.12482653  0.01255035],[-0.03294585 -0.13580485  0.05899518],"[[0.02302535]
 [0.99959863]
 [0.01650487]]",[2.24548413]
1813,"[[ 13.67487223   6.953587    -3.02288457]
 [  6.953587    40.86929004 -12.55014589]
 [ -3.02288457 -12.55014589  17.45583773]]",,[0.46420446 0.33974427 0.18125023],[ 0.10199962 -0.13371703  0.01422778],[-0.03265397 -0.13556987  0.05893535],"[[0.02325949]
 [0.99958808]
 [0.01681244]]",[2.23361141]
1814,"[[ 13.64701182   6.90098293  -2.99269313]
 [  6.90098293  40.91513274 -12.53939041]
 [ -2.99269313 -12.53939041  17.43785544]]",,[0.46484687 0.33889463 0.18133576],[ 0.10707293 -0.14146502  0.0143688 ],[-0.03232063 -0.13542351  0.05872801],"[[0.02342024]
 [0.99958176]
 [0.01696476]]",[2.22637265]
1815,"[[ 13.60490259   6.79272569  -3.00992668]
 [  6.79272569  40.75010771 -12.73946867]
 [ -3.00992668 -12.73946867  17.6449897 ]]",,[0.46638114 0.3368874  0.18154271],[ 0.11097616 -0.14480758  0.01503733],[-0.03178531 -0.13453084  0.059612  ],"[[0.02357433]
 [0.99957626]
 [0.01707503]]",[2.18071935]
1816,"[[ 13.5580686    6.65933207  -3.05224316]
 [  6.65933207  40.46261298 -13.04557496]
 [ -3.05224316 -13.04557496  17.97931842]]",,[0.46744795 0.33551126 0.1816826 ],[ 0.10442132 -0.13491828  0.01379452],[-0.03116283 -0.13319286  0.06104771],"[[0.02360444]
 [0.99957051]
 [0.01736731]]",[2.14411117]
1817,"[[ 13.52478589   6.55535241  -3.09752718]
 [  6.55535241  40.1827407  -13.3168745 ]
 [ -3.09752718 -13.3168745   18.29247341]]",,[0.46857293 0.33407496 0.18184094],[ 0.10336165 -0.1300617   0.01650777],[-0.03072373 -0.13208734  0.06241375],"[[0.02370403]
 [0.99956477]
 [0.01756119]]",[2.10468247]
1818,"[[ 13.51982097   6.53161536  -3.12116962]
 [  6.53161536  40.07041104 -13.41360586]
 [ -3.12116962 -13.41360586  18.40976799]]",,[0.46938682 0.33303002 0.18195697],[ 0.10052187 -0.12844536  0.01424593],[-0.03066641 -0.13179261  0.06297785],"[[0.02376174]
 [0.99956296]
 [0.01758593]]",[2.07618846]
1819,"[[ 13.51831129   6.51494258  -3.14792954]
 [  6.51494258  39.95505582 -13.50749373]
 [ -3.14792954 -13.50749373  18.52663289]]",,[0.47050266 0.33158051 0.18210509],[ 0.09895724 -0.13076208  0.01141974],[-0.0306426  -0.13148476  0.06353161],"[[0.02393196]
 [0.99956948]
 [0.01697414]]",[2.03968089]
1820,"[[ 13.5094734    6.47818041  -3.17737487]
 [  6.47818041  39.80229278 -13.63628377]
 [ -3.17737487 -13.63628377  18.68823382]]",,[0.47146498 0.3303123  0.18222507],[ 0.09531827 -0.12660997  0.01230626],[-0.03050509 -0.13091817  0.06421187],"[[0.02445788]
 [0.99956889]
 [0.01624309]]",[2.01014348]
1821,"[[ 13.54855947   6.54870905  -3.23489015]
 [  6.54870905  39.69386066 -13.6800393 ]
 [ -3.23489015 -13.6800393   18.75757986]]",,[0.47228596 0.32922652 0.18233417],[ 0.08960418 -0.11577694  0.01474058],[-0.03083659 -0.13040499  0.06441664],"[[0.0315281 ]
 [0.99943183]
 [0.01191613]]",[2.00037684]
1822,"[[ 13.52884983   6.49433606  -3.24419653]
 [  6.49433606  39.58701352 -13.78088425]
 [ -3.24419653 -13.78088425  18.88413665]]",,[0.47328126 0.32792343 0.18250667],[ 0.08918512 -0.11717216  0.01473302],[-0.03057998 -0.1298994   0.06489027],"[[0.03142642]
 [0.99943413]
 [0.01199177]]",[1.97808232]
1823,"[[ 13.50509519   6.4260436   -3.25945989]
 [  6.4260436   39.43616268 -13.91635   ]
 [ -3.25945989 -13.91635     19.05874213]]",,[0.47422117 0.32665224 0.18266205],[ 0.09569736 -0.13119658  0.0155882 ],[-0.03028096 -0.12928535  0.06557696],"[[0.03141205]
 [0.99943538]
 [0.01192502]]",[1.95143378]
1824,"[[ 13.46999463   6.32388539  -3.28137104]
 [  6.32388539  39.20521947 -14.11638793]
 [ -3.28137104 -14.11638793  19.32478591]]",,[0.47518375 0.32530702 0.18280634],[ 0.09575343 -0.13730284  0.01300421],[-0.02985351 -0.12842915  0.06664   ],"[[0.03131716]
 [0.99943652]
 [0.01207783]]",[1.9182158]
1825,"[[ 13.33070706   5.93046542  -3.31123133]
 [  5.93046542  38.42987406 -14.75692391]
 [ -3.31123133 -14.75692391  20.23941888]]",,[0.47616889 0.32393779 0.18296605],[ 0.09930569 -0.13776664  0.01680297],[-0.02825699 -0.12593088  0.07031257],"[[0.04052898]
 [0.99878094]
 [0.0281786 ]]",[1.90873558]
1826,"[[ 13.26963915   5.75144914  -3.31901473]
 [  5.75144914  38.0539911  -15.03509428]
 [ -3.31901473 -15.03509428  20.67636975]]",,[0.47715752 0.32259165 0.18314626],[ 0.09709513 -0.13451716  0.01695571],[-0.02752965 -0.12470898  0.07196637],"[[0.04088177]
 [0.99884075]
 [0.0254133 ]]",[1.86100241]
1827,"[[ 13.29278107   5.82384148  -3.30933617]
 [  5.82384148  38.2357877  -14.90820819]
 [ -3.30933617 -14.90820819  20.47143123]]",,[0.47813422 0.32128561 0.18333906],[ 0.09637645 -0.12910974  0.01925953],[-0.02788789 -0.12563197  0.07138904],"[[0.0409759 ]
 [0.99888569]
 [0.02341703]]",[1.82231629]
1828,"[[ 13.30639575   5.86638843  -3.30288723]
 [  5.86638843  38.3430994  -14.83166138]
 [ -3.30288723 -14.83166138  20.35050485]]",,[0.4790952  0.32001472 0.18354507],[ 0.09183556 -0.12354123  0.01938654],[-0.028089   -0.12613405  0.07101585],"[[0.04097447]
 [0.99892602]
 [0.02163088]]",[1.79121953]
1829,"[[ 13.27339868   5.75326728  -3.33477496]
 [  5.75326728  37.99349663 -15.0666495 ]
 [ -3.33477496 -15.0666495   20.73310469]]",,[0.48002624 0.31880211 0.18375923],[ 0.09092971 -0.11943028  0.02039571],[-0.02756775 -0.1245522   0.07219438],"[[0.03249199]
 [0.99936012]
 [0.01495424]]",[1.74813778]
1830,"[[ 13.25834657   5.70300235  -3.34556492]
 [  5.70300235  37.84680293 -15.16256733]
 [ -3.34556492 -15.16256733  20.8948505 ]]",,[0.48094441 0.317616   0.1839913 ],[ 0.09223155 -0.11926379  0.02398826],[-0.02736013 -0.12399994  0.07274236],"[[0.0325311 ]
 [0.99936514]
 [0.01452713]]",[1.72878149]
1831,"[[ 13.21464482   5.57159749  -3.34800728]
 [  5.57159749  37.55701732 -15.35736926]
 [ -3.34800728 -15.35736926  21.22833786]]",,[0.48188498 0.31640236 0.18423519],[ 0.0955873  -0.12034939  0.02593321],[-0.02678693 -0.12287215  0.07383463],"[[0.03326664]
 [0.99939966]
 [0.00967712]]",[1.69924491]
1832,"[[ 13.17774434   5.45532478  -3.35427284]
 [  5.45532478  37.26912445 -15.53702872]
 [ -3.35427284 -15.53702872  21.55313121]]",,[0.48285275 0.31515727 0.18448709],[ 0.09581209 -0.11868054  0.0273931 ],[-0.02637058 -0.12214881  0.07510468],"[[0.03225468]
 [0.99937687]
 [0.01433546]]",[1.6726053]
1833,"[[ 13.0985625    5.2175702   -3.33442223]
 [  5.2175702   36.78060087 -15.83667935]
 [ -3.33442223 -15.83667935  22.12083663]]",,[0.48362073 0.31418126 0.18469914],[ 0.09541478 -0.1234724   0.02493524],[-0.02537067 -0.12049677  0.07700655],"[[0.03226545]
 [0.99937766]
 [0.01425568]]",[1.64550464]
1834,"[[ 13.05229661   5.07825985  -3.3146081 ]
 [  5.07825985  36.50708549 -15.99590933]
 [ -3.3146081  -15.99590933  22.44061789]]",,[0.48478609 0.31269732 0.18502146],[ 0.09488949 -0.12218024  0.02598532],[-0.02481495 -0.11975404  0.07816412],"[[0.03216928]
 [0.99937514]
 [0.01464488]]",[1.60750169]
1835,"[[ 13.04045094   5.04124293  -3.31052343]
 [  5.04124293  36.42607267 -16.04030735]
 [ -3.31052343 -16.04030735  22.5334764 ]]",,[0.48577665 0.31143508 0.18530057],[ 0.10063662 -0.12751282  0.03039697],[-0.02469501 -0.11965345  0.07857498],"[[0.03229578]
 [0.99937406]
 [0.01443864]]",[1.5766041]
1836,"[[ 12.99660615   4.90576467  -3.28908357]
 [  4.90576467  36.14848322 -16.19041776]
 [ -3.28908357 -16.19041776  22.85491062]]",,[0.48678941 0.31014055 0.18558484],[ 0.09931932 -0.12515101  0.02896636],[-0.02414724 -0.11886407  0.07969275],"[[0.03213087]
 [0.99937781]
 [0.01454646]]",[1.54618481]
1837,"[[ 12.95174631   4.76362292  -3.2657224 ]
 [  4.76362292  35.84259658 -16.34539574]
 [ -3.2657224  -16.34539574  23.20565711]]",,[0.48780374 0.3088758  0.18589327],[ 0.09778571 -0.12259281  0.02981669],[-0.02357661 -0.1180042   0.0808983 ],"[[0.03221888]
 [0.99937219]
 [0.01473691]]",[1.51741805]
1838,"[[ 12.90716939   4.62078193  -3.23782585]
 [  4.62078193  35.53653659 -16.49227507]
 [ -3.23782585 -16.49227507  23.55629402]]",,[0.48876528 0.30771674 0.18622336],[ 0.09554526 -0.11523354  0.03420056],[-0.02299724 -0.11713934  0.08208065],"[[0.03231095]
 [0.9993728 ]
 [0.01449154]]",[1.49015142]
1839,"[[ 12.8497334    4.43483873  -3.19383173]
 [  4.43483873  35.14584135 -16.66890885]
 [ -3.19383173 -16.66890885  24.00442525]]",,[0.48969757 0.306609   0.18656664],[ 0.09377657 -0.10971702  0.03682242],[-0.02223151 -0.11602833  0.08355996],"[[0.03237591]
 [0.99936903]
 [0.01460603]]",[1.46308479]
1840,"[[ 12.78056318   4.2050972   -3.13179714]
 [  4.2050972   34.65395396 -16.87180696]
 [ -3.13179714 -16.87180696  24.56548285]]",,[0.49064535 0.30543858 0.18690762],[ 0.09684345 -0.11789314  0.03580229],[-0.02127747 -0.11462727  0.08537005],"[[0.03228933]
 [0.99937243]
 [0.01456535]]",[1.43279186]
1841,"[[ 12.72253183   4.0087081   -3.06909647]
 [  4.0087081   34.24087562 -17.02777829]
 [ -3.06909647 -17.02777829  25.03659255]]",,[0.4916307  0.30418785 0.18724384],[ 0.09949414 -0.12665883  0.03454323],[-0.02046224 -0.1135274   0.08691741],"[[0.03236044]
 [0.99937033]
 [0.01455173]]",[1.40086398]
1842,"[[ 12.68248325   3.86981062  -3.02128771]
 [  3.86981062  33.94256664 -17.13127941]
 [ -3.02128771 -17.13127941  25.37495011]]",,[0.49261967 0.30295025 0.18759907],[ 0.09944748 -0.12416201  0.03634694],[-0.01989644 -0.11281661  0.08807961],"[[0.03243487]
 [0.99936627]
 [0.01466411]]",[1.37044051]
1843,"[[ 12.64521985   3.73884262  -2.97197947]
 [  3.73884262  33.66539674 -17.22167015]
 [ -2.97197947 -17.22167015  25.68938341]]",,[0.49370441 0.30164043 0.18801816],[ 0.10072446 -0.1188854   0.04099129],[-0.0193623  -0.11219832  0.08918565],"[[0.03241914]
 [0.9993616 ]
 [0.01501276]]",[1.33960728]
1844,"[[ 12.58528199   3.52313317  -2.8835966 ]
 [  3.52313317  33.20767    -17.35794878]
 [ -2.8835966  -17.35794878  26.20704801]]",,[0.49489638 0.30021988 0.18848793],[ 0.09875322 -0.11627739  0.04030308],[-0.01844747 -0.11104541  0.09088789],"[[0.03248645]
 [0.99935685]
 [0.0151825 ]]",[1.30681431]
1845,"[[ 12.54975708   3.39194661  -2.82554776]
 [  3.39194661  32.92797392 -17.43334927]
 [ -2.82554776 -17.43334927  26.522269  ]]",,[0.49559728 0.29936878 0.18875386],[ 0.09980486 -0.12064257  0.03822411],[-0.01788407 -0.11034291  0.09191748],"[[0.0324283 ]
 [0.99935745]
 [0.01526751]]",[1.28731914]
1846,"[[ 12.48501443   3.14527651  -2.7078619 ]
 [  3.14527651  32.3968455  -17.56024964]
 [ -2.7078619  -17.56024964  27.11814008]]",,[0.49691306 0.29781855 0.18927963],[ 0.09933644 -0.11725549  0.04020482],[-0.01681649 -0.10905348  0.09388738],"[[0.03741862]
 [0.99918183]
 [0.01534637]]",[1.25080961]
1847,"[[ 12.43100372   2.93143057  -2.59558945]
 [  2.93143057  31.93784447 -17.65365327]
 [ -2.59558945 -17.65365327  27.63115181]]",,[0.49790437 0.29672201 0.18972576],[ 0.09780162 -0.1075117   0.04500833],[-0.01586871 -0.10792953  0.09556452],"[[0.04256932]
 [0.99897618]
 [0.01531127]]",[1.22463792]
1848,"[[ 12.38616561   2.74678843  -2.49158409]
 [  2.74678843  31.53785258 -17.72258905]
 [ -2.49158409 -17.72258905  28.07598181]]",,[0.49868351 0.29588413 0.19009815],[ 0.09556952 -0.10079163  0.04747503],[-0.0150353  -0.10694578  0.09700944],"[[0.04679403]
 [0.99878922]
 [0.01517944]]",[1.20350437]
1849,"[[ 12.34484371   2.56994522  -2.38554776]
 [  2.56994522  31.15249761 -17.77827694]
 [ -2.38554776 -17.77827694  28.50265867]]",,[0.49956906 0.29491141 0.19051662],[ 0.0974156  -0.10925446  0.04475495],[-0.01423135 -0.10605902  0.09844913],"[[0.05164925]
 [0.99854741]
 [0.0153437 ]]",[1.17968007]
1850,"[[ 12.30081533   2.37364995  -2.25934678]
 [  2.37364995  30.72981048 -17.827876  ]
 [ -2.25934678 -17.827876    28.96937419]]",,[0.50076185 0.29349966 0.19104253],[ 0.09973038 -0.12052792  0.04416544],[-0.01332594 -0.10515131  0.10008775],"[[0.0581733 ]
 [0.99818846]
 [0.01535129]]",[1.14591771]
1851,"[[ 12.26823037   2.22132916  -2.15639576]
 [  2.22132916  30.39576625 -17.85802525]
 [ -2.15639576 -17.85802525  29.33600338]]",,[0.50156115 0.29253771 0.19140019],[ 0.09939007 -0.11862857  0.04511626],[-0.01260813 -0.10441322  0.10136104],"[[0.06264782]
 [0.99791545]
 [0.01549206]]",[1.12352146]
1852,"[[ 12.22737937   2.01909965  -2.0142474 ]
 [  2.01909965  29.92934583 -17.88625854]
 [ -2.0142474  -17.88625854  29.8432748 ]]",,[0.50257324 0.29133158 0.19187135],[ 0.10135969 -0.12008942  0.04863957],[-0.01163938 -0.10335622  0.10310784],"[[0.06835935]
 [0.99754115]
 [0.01544834]]",[1.09606451]
1853,"[[ 12.18537287   1.79699788  -1.84658032]
 [  1.79699788  29.42003222 -17.90068256]
 [ -1.84658032 -17.90068256  30.39459491]]",,[0.50368878 0.29001665 0.19240179],[ 0.10041448 -0.11895216  0.04814031],[-0.01054549 -0.10222763  0.10504828],"[[0.0746266 ]
 [0.99708819]
 [0.01568464]]",[1.06648362]
1854,"[[ 12.05613552   0.93236622  -1.07164397]
 [  0.93236622  27.48585899 -17.79915133]
 [ -1.07164397 -17.79915133  32.45800549]]",,[0.50480593 0.28868969 0.19292283],[ 0.10096791 -0.12133405  0.04637023],[-0.00589102 -0.09784522  0.11246143],"[[0.07968749]
 [0.99635417]
 [0.03046745]]",[1.05865644]
1855,"[[ 12.02993493   0.66369159  -0.79766838]
 [  0.66369159  26.7148009  -17.68521926]
 [ -0.79766838 -17.68521926  33.25526417]]",,[0.50560139 0.28774548 0.19329956],[ 0.09869852 -0.11764217  0.04753039],[-0.00432651 -0.09592365  0.11528738],"[[0.08499847]
 [0.9960016 ]
 [0.02749682]]",[1.02331929]
1856,"[[ 12.04695461   0.84597755  -0.98614559]
 [  0.84597755  27.24191221 -17.76730913]
 [ -0.98614559 -17.76730913  32.71113318]]",,[0.50657214 0.28663048 0.19378655],[ 0.09569232 -0.10840244  0.04983914],[-0.00541763 -0.09760901  0.11378162],"[[0.09124177]
 [0.9955306 ]
 [0.02436741]]",[0.98875304]
1857,"[[ 12.05844689   0.95381791  -1.09128516]
 [  0.95381791  27.56573238 -17.80911487]
 [ -1.09128516 -17.80911487  32.37582073]]",,[0.50753939 0.28557342 0.19431295],[ 0.09838485 -0.10733664  0.05505366],[-0.00604427 -0.09863891  0.11285506],"[[0.09718726]
 [0.99502597]
 [0.02186208]]",[0.96059719]
1858,"[[ 12.03776573   0.7539877   -0.88861842]
 [  0.7539877   27.05326116 -17.74114519]
 [ -0.88861842 -17.74114519  32.90897311]]",,[0.50852476 0.28450177 0.19486516],[ 0.09839508 -0.1068511   0.05555361],[-0.00487479 -0.09732457  0.11470267],"[[0.10304118]
 [0.99447937]
 [0.01983169]]",[0.93472588]
1859,"[[ 12.02074611   0.54822918  -0.66773822]
 [  0.54822918  26.48730545 -17.64540795]
 [ -0.66773822 -17.64540795  33.49194844]]",,[0.50950764 0.28339242 0.19540709],[ 0.09792452 -0.11119236  0.05444317],[-0.00362779 -0.09586673  0.11676481],"[[0.10921839]
 [0.99386024]
 [0.0176964 ]]",[0.9066862]
1860,"[[ 12.01024097   0.37910361  -0.47418417]
 [  0.37910361  26.0337778  -17.55349999]
 [ -0.47418417 -17.55349999  33.95598123]]",,[0.51038719 0.2824064  0.19591435],[ 0.09758085 -0.10846958  0.05683295],[-0.00256028 -0.09477717  0.11854763],"[[0.11453014]
 [0.9932762 ]
 [0.01688917]]",[0.8839326]
1861,"[[ 12.00244801   0.18189198  -0.23460137]
 [  0.18189198  25.51491403 -17.43132006]
 [ -0.23460137 -17.43132006  34.48263796]]",,[0.51147758 0.28123643 0.19657503],[ 0.10124368 -0.10595503  0.06224262],[-0.00125976 -0.09360289  0.12072751],"[[0.1210153 ]
 [0.99251283]
 [0.01654013]]",[0.85809969]
1862,"[[ 12.00011588  -0.03870905   0.05170291]
 [ -0.03870905  24.93080071 -17.27141338]
 [  0.05170291 -17.27141338  35.06908341]]",,[0.51280202 0.27986976 0.1973999 ],[ 0.10047241 -0.10550711  0.06207394],[ 0.00027638 -0.09232636  0.12331849],"[[0.12910889]
 [0.99149175]
 [0.01658301]]",[0.82892032]
1863,"[[ 12.01786985  -0.46409176   0.65392213]
 [ -0.46409176  24.0527673  -16.98278664]
 [  0.65392213 -16.98278664  35.92936285]]",,[0.51480312 0.2778752  0.19866121],[ 0.10353856 -0.09950485  0.06805384],[ 0.00346787 -0.09006281  0.12690177],"[[0.13652562]
 [0.99058143]
 [0.01044885]]",[0.79365729]
1864,"[[ 12.01195681  -0.38173798   0.53345884]
 [ -0.38173798  24.18752126 -17.03142293]
 [  0.53345884 -17.03142293  35.80052193]]",,[0.51574363 0.27699025 0.19928718],[ 0.10356049 -0.09759401  0.06948815],[ 0.00286551 -0.09148531  0.12784594],"[[0.15204338]
 [0.98802722]
 [0.02617287]]",[0.77801146]
1865,"[[ 12.03290343  -0.61150491   0.89972363]
 [ -0.61150491  23.3647193  -16.72121741]
 [  0.89972363 -16.72121741  36.60237727]]",,[0.51689707 0.275956   0.20010223],[ 0.10412035 -0.09877083  0.07074694],[ 0.00478711 -0.08896767  0.13090053],"[[0.15499221]
 [0.98776023]
 [0.01752529]]",[0.74971008]
1866,"[[ 12.04523748  -0.7068171    1.06156125]
 [ -0.7068171   23.04372877 -16.58646135]
 [  1.06156125 -16.58646135  36.91103376]]",,[0.51774897 0.27517453 0.20070138],[ 0.10839292 -0.1027383   0.07387989],[ 0.00564632 -0.08822138  0.13249878],"[[0.1591913 ]
 [0.98709496]
 [0.01736888]]",[0.73442098]
1867,"[[ 12.09751615  -0.99098381   1.58714301]
 [ -0.99098381  22.07062891 -16.12894991]
 [  1.58714301 -16.12894991  37.83185495]]",,[0.51884386 0.27415559 0.2014591 ],[ 0.10808211 -0.100767    0.07581577],[ 0.00841729 -0.08553862  0.13699721],"[[0.16618004]
 [0.98593925]
 [0.01754938]]",[0.71269165]
1868,"[[ 12.1655182   -1.23994719   2.09613689]
 [ -1.23994719  21.28882165 -15.7027992 ]
 [  2.09613689 -15.7027992   38.54566015]]",,[0.52048027 0.27262449 0.20261713],[ 0.11017235 -0.10203077  0.07877595],[ 0.01115397 -0.08355781  0.14125489],"[[0.17719864]
 [0.98401488]
 [0.01775823]]",[0.68104883]
1869,"[[ 12.17198652  -1.26885414   2.13352867]
 [ -1.26885414  21.36114534 -15.74040023]
 [  2.13352867 -15.74040023  38.46686814]]",,[0.52135001 0.27182225 0.20325085],[ 0.10727583 -0.10021305  0.07799842],[ 0.01140151 -0.08411618  0.14143807],"[[0.18360178]
 [0.98283774]
 [0.01789846]]",[0.66448358]
1870,"[[ 12.17584549  -1.2892031    2.15347894]
 [ -1.2892031   21.45173282 -15.7881311 ]
 [  2.15347894 -15.7881311   38.37242169]]",,[0.52211464 0.27111766 0.20380828],[ 0.1079281  -0.09867382  0.0799891 ],[ 0.01155241 -0.08469599  0.1414758 ],"[[0.18886319]
 [0.98183576]
 [0.01814482]]",[0.65176283]
1871,"[[ 12.21626379  -1.40473043   2.40113695]
 [ -1.40473043  21.12435516 -15.59646309]
 [  2.40113695 -15.59646309  38.65938106]]",,[0.5232183  0.27010032 0.2046126 ],[ 0.11084887 -0.10314769  0.08041955],[ 0.01293259 -0.08400297  0.14358815],"[[0.19605888]
 [0.98041681]
 [0.01854163]]",[0.63411918]
1872,"[[ 12.22305506  -1.42415647   2.4396735 ]
 [ -1.42415647  21.09291939 -15.57676774]
 [  2.4396735  -15.57676774  38.68402556]]",,[0.52430869 0.26910726 0.20542279],[ 0.10702506 -0.0962291   0.08058988],[ 0.01325644 -0.08463937  0.1449928 ],"[[0.20685706]
 [0.97802148]
 [0.02615622]]",[0.6210391]
1873,"[[ 12.28396392  -1.56231963   2.77510777]
 [ -1.56231963  20.59560818 -15.26815549]
 [  2.77510777 -15.26815549  39.12042789]]",,[0.525046   0.26844575 0.20598862],[ 0.10450883 -0.09599851  0.07915214],[ 0.01505594 -0.08283514  0.1471379 ],"[[0.2066795 ]
 [0.97822728]
 [0.01884084]]",[0.60667467]
1874,"[[ 12.61297766  -2.14380036   4.13467947]
 [ -2.14380036  19.49763042 -14.46044098]
 [  4.13467947 -14.46044098  39.88939191]]",,[0.52639453 0.26727769 0.20707375],[ 0.10237233 -0.09018915  0.08323463],[ 0.0227732  -0.07964595  0.1536106 ],"[[0.2070193 ]
 [0.97825577]
 [0.01259586]]",[0.56803442]
