,D,eigen_values_obs,pos,vel,des_vel,normals,dists
1314,"[[12.56134894  2.51567499 -0.63693061]
 [ 2.51567499 59.86514757  0.29446611]
 [-0.63693061  0.29446611 12.99366418]]","[[60.         0.         0.       ]
 [ 0.        13.4201607  0.       ]
 [ 0.         0.        12.       ]]",[0.41305883 0.4113688  0.17761474],[ 0.09354552 -0.13204087 -0.00028048],[-0.03300898 -0.15463028  0.03687674],"[[0.05288069]
 [0.99858548]
 [0.005539  ]]",[3.64121855]
1315,"[[12.56521753  2.51631973 -0.64634761]
 [ 2.51631973 59.86535016  0.26815517]
 [-0.64634761  0.26815517 13.00902002]]","[[60.          0.          0.        ]
 [ 0.         13.43958771  0.        ]
 [ 0.          0.         12.        ]]",[0.41401885 0.4100677  0.17765647],[ 0.09700571 -0.13092939  0.00468173],[-0.03306568 -0.15429586  0.03720361],"[[0.05290531]
 [0.99858716]
 [0.00497076]]",[3.60952582]
1316,"[[12.5690651   2.51204789 -0.65833193]
 [ 2.51204789 59.86572654  0.27516815]
 [-0.65833193  0.27516815 13.03678908]]","[[60.          0.          0.        ]
 [ 0.         13.47158072  0.        ]
 [ 0.          0.         12.        ]]",[0.41499066 0.40878536 0.17770126],[ 0.09605714 -0.12762745  0.00377367],[-0.03310293 -0.15388127  0.03762494],"[[0.05281668]
 [0.99859115]
 [0.00511059]]",[3.57618747]
1317,"[[12.57266752  2.51435423 -0.66879567]
 [ 2.51435423 59.8653909   0.28348556]
 [-0.66879567  0.28348556 13.06259455]]","[[60.          0.          0.        ]
 [ 0.         13.50065297  0.        ]
 [ 0.          0.         12.        ]]",[0.41596727 0.40752483 0.17775933],[ 0.09857047 -0.12574228  0.00727671],[-0.03314477 -0.15352385  0.03800911],"[[0.05286558]
 [0.99858769]
 [0.00527786]]",[3.54286605]
1318,"[[12.57647498  2.51259525 -0.67936098]
 [ 2.51259525 59.86588057  0.25225598]
 [-0.67936098  0.25225598 13.0803145 ]]","[[60.          0.          0.        ]
 [ 0.         13.52267005  0.        ]
 [ 0.          0.         12.        ]]",[0.41700264 0.4062199  0.17784101],[ 0.10886165 -0.13355492  0.01074353],[-0.03319245 -0.1531606   0.03837746],"[[0.05284151]
 [0.9985923 ]
 [0.00460366]]",[3.50809]
1319,"[[12.57967024  2.51041549 -0.68868374]
 [ 2.51041549 59.86601478  0.26197831]
 [-0.68868374  0.26197831 13.1027532 ]]","[[60.          0.          0.        ]
 [ 0.         13.54843822  0.        ]
 [ 0.          0.         12.        ]]",[0.41808744 0.40486021 0.17792613],[ 0.11045396 -0.13556472  0.01031999],[-0.0332336  -0.15287744  0.03869855],"[[0.05279545]
 [0.9985938 ]
 [0.00480307]]",[3.47494211]
1320,"[[12.58237505  2.51345822 -0.6972134 ]
 [ 2.51345822 59.86559459  0.27161177]
 [-0.6972134   0.27161177 13.12544798]]","[[60.          0.          0.        ]
 [ 0.         13.57341763  0.        ]
 [ 0.          0.         12.        ]]",[0.41916432 0.40353551 0.17803685],[ 0.10616248 -0.12669109  0.01462913],[-0.03325994 -0.15258632  0.03901724],"[[0.05285855]
 [0.99858949]
 [0.00500005]]",[3.44411619]
1321,"[[12.58676127  2.46609935 -0.71463717]
 [ 2.46609935 59.86829282  0.4383182 ]
 [-0.71463717  0.4383182  13.1862574 ]]","[[60.          0.          0.        ]
 [ 0.         13.64131149  0.        ]
 [ 0.          0.         12.        ]]",[0.4203967  0.40204835 0.17817857],[ 0.10235281 -0.12316221  0.01182931],[-0.03330916 -0.15231172  0.03943804],"[[0.05181211]
 [0.99862017]
 [0.00855916]]",[3.41147704]
1322,"[[12.58915619  2.46090664 -0.72377811]
 [ 2.46090664 59.86874192  0.44349078]
 [-0.72377811  0.44349078 13.2088805 ]]","[[60.          0.          0.        ]
 [ 0.         13.66677861  0.        ]
 [ 0.          0.         12.        ]]",[0.42118667 0.40109158 0.17826583],[ 0.09945682 -0.11815962  0.01131075],[-0.03332422 -0.15202791  0.03975531],"[[0.05170233]
 [0.99862495]
 [0.00866532]]",[3.38685472]
1323,"[[12.59497787  2.42433164 -0.74148889]
 [ 2.42433164 59.87217703  0.46163247]
 [-0.74148889  0.46163247 13.24336399]]","[[60.          0.          0.        ]
 [ 0.         13.71051888  0.        ]
 [ 0.          0.         12.        ]]",[0.42218257 0.39989612 0.17837204],[ 0.10016135 -0.11984353  0.01077707],[-0.03340034 -0.15163191  0.04020076],"[[0.05093076]
 [0.99866116]
 [0.00905219]]",[3.35513019]
1324,"[[12.61185947  2.13435984 -0.7931079 ]
 [ 2.13435984 59.9026247   0.27680968]
 [-0.7931079   0.27680968 13.25698974]]","[[60.          0.          0.        ]
 [ 0.         13.77147391  0.        ]
 [ 0.          0.         12.        ]]",[0.42343889 0.39841276 0.1785348 ],[ 0.10663522 -0.12544587  0.01471314],[-0.03352535 -0.15082074  0.04090826],"[[0.04490766]
 [0.99897785]
 [0.00515393]]",[3.30512747]
1325,"[[12.61471557  2.13074028 -0.80356332]
 [ 2.13074028 59.90291329  0.28017898]
 [-0.80356332  0.28017898 13.28236121]]","[[60.          0.          0.        ]
 [ 0.         13.79999007  0.        ]
 [ 0.          0.         12.        ]]",[0.42435903 0.3973203  0.17866248],[ 0.10082607 -0.11814335  0.01498237],[-0.03354437 -0.15051549  0.04125877],"[[0.04483194]
 [0.9989809 ]
 [0.00522004]]",[3.27372591]
1326,"[[12.61273047  2.54928089 -0.76503842]
 [ 2.54928089 59.86159283  0.28415565]
 [-0.76503842  0.28415565 13.27786937]]","[[60.          0.          0.        ]
 [ 0.         13.75219266  0.        ]
 [ 0.          0.         12.        ]]",[0.42522616 0.39627475 0.17877556],[ 0.09809045 -0.1180314   0.01184163],[-0.03376011 -0.15053071  0.04121472],"[[0.05363472]
 [0.99854711]
 [0.00519476]]",[3.26163313]
1327,"[[12.60364927  2.46928927 -0.77069304]
 [ 2.46928927 59.86817489  0.42526714]
 [-0.77069304  0.42526714 13.32290908]]","[[60.          0.          0.        ]
 [ 0.         13.79473325  0.        ]
 [ 0.          0.         12.        ]]",[0.42619851 0.39507578 0.17889316],[ 0.09553373 -0.12085508  0.01075066],[-0.03345387 -0.15045547  0.04142209],"[[0.05189274]
 [0.99861866]
 [0.00824144]]",[3.24340525]
1328,"[[12.6040233   2.46412822 -0.77919608]
 [ 2.46412822 59.8686112   0.43151665]
 [-0.77919608  0.43151665 13.34983905]]","[[60.          0.          0.        ]
 [ 0.         13.82247355  0.        ]
 [ 0.          0.         12.        ]]",[0.42722603 0.39381251 0.17903128],[ 0.10302535 -0.12711268  0.01253656],[-0.03340654 -0.15014649  0.04177122],"[[0.05178102]
 [0.99862337]
 [0.00837243]]",[3.21660399]
1329,"[[12.60538908  2.47161802 -0.78885701]
 [ 2.47161802 59.86789489  0.42797764]
 [-0.78885701  0.42797764 13.38032473]]","[[60.         0.         0.       ]
 [ 0.        13.8536087  0.       ]
 [ 0.         0.        12.       ]]",[0.42829986 0.39249497 0.17916589],[ 0.1092906  -0.13298748  0.01460339],[-0.03338123 -0.14977031  0.04219526],"[[0.05193963]
 [0.99861583]
 [0.00828861]]",[3.18525094]
1330,"[[12.6073323   2.47537633 -0.80026663]
 [ 2.47537633 59.86746405  0.43048797]
 [-0.80026663  0.43048797 13.41534848]]","[[60.          0.          0.        ]
 [ 0.         13.89014483  0.        ]
 [ 0.          0.         12.        ]]",[0.42927816 0.39129525 0.17927738],[ 0.10999352 -0.13400729  0.01306488],[-0.03336113 -0.14934915  0.0426519 ],"[[0.05201794]
 [0.99861137]
 [0.00833455]]",[3.15547959]
1331,"[[12.60962988  2.47980688 -0.81244838]
 [ 2.47980688 59.86701095  0.43006217]
 [-0.81244838  0.43006217 13.45196939]]","[[60.          0.          0.        ]
 [ 0.         13.92861023  0.        ]
 [ 0.          0.         12.        ]]",[0.43042229 0.38988015 0.17940219],[ 0.10043982 -0.12823343  0.00869211],[-0.03334928 -0.14891494  0.0431335 ],"[[0.05211174]
 [0.99860663]
 [0.00831667]]",[3.12041849]
1332,"[[12.61300343  2.42223772 -0.82985237]
 [ 2.42223772 59.87090828  0.5376526 ]
 [-0.82985237  0.5376526  13.50377024]]","[[60.          0.          0.        ]
 [ 0.         13.98768195  0.        ]
 [ 0.          0.         12.        ]]",[0.43141014 0.38864297 0.17950687],[ 0.10012832 -0.12458108  0.01145527],[-0.03336856 -0.14869367  0.04349441],"[[0.0508607 ]
 [0.99864908]
 [0.01063999]]",[3.09236179]
1333,"[[12.61432304  2.47600771 -0.83539837]
 [ 2.47600771 59.86739223  0.43111934]
 [-0.83539837  0.43111934 13.51678742]]","[[60.          0.          0.        ]
 [ 0.         13.99850269  0.        ]
 [ 0.          0.         12.        ]]",[0.43240013 0.38740322 0.17961401],[ 0.09956783 -0.12433576  0.01110995],[-0.03334537 -0.14817503  0.04396414],"[[0.05203284]
 [0.99861066]
 [0.00832671]]",[3.05963757]
1334,"[[12.61526116  2.48097801 -0.84885651]
 [ 2.48097801 59.86699215  0.42431277]
 [-0.84885651  0.42431277 13.5620599 ]]","[[60.          0.          0.        ]
 [ 0.         14.04431321  0.        ]
 [ 0.          0.         12.        ]]",[0.43373098 0.38574066 0.17975992],[ 0.10232664 -0.12580391  0.01282248],[-0.03327962 -0.14764296  0.04454857],"[[0.05213882]
 [0.99860641]
 [0.0081714 ]]",[3.01885009]
1335,"[[12.61558332  2.48372919 -0.85556061]
 [ 2.48372919 59.86672256  0.42341935]
 [-0.85556061  0.42341935 13.585933  ]]","[[60.          0.          0.        ]
 [ 0.         14.06823889  0.        ]
 [ 0.          0.         12.        ]]",[0.43446263 0.3848507  0.17985378],[ 0.10286363 -0.12463838  0.01366713],[-0.0332435  -0.14737979  0.0448462 ],"[[0.05219627]
 [0.99860361]
 [0.00814777]]",[2.99705983]
1336,"[[12.61909272  2.44323935 -0.87583924]
 [ 2.44323935 59.87042068  0.45314202]
 [-0.87583924  0.45314202 13.63890258]]","[[60.          0.          0.        ]
 [ 0.         14.12841598  0.        ]
 [ 0.          0.         12.        ]]",[0.43548184 0.38361096 0.17997725],[ 0.10007956 -0.12408035  0.01029135],[-0.0332322  -0.14689367  0.04540399],"[[0.05133342]
 [0.99864288]
 [0.00879115]]",[2.96556574]
1337,"[[12.62103646  2.43974714 -0.88803584]
 [ 2.43974714 59.87078283  0.45312322]
 [-0.88803584  0.45312322 13.67565333]]","[[60.          0.          0.        ]
 [ 0.         14.16747261  0.        ]
 [ 0.          0.         12.        ]]",[0.43646257 0.3824325  0.18010066],[ 0.09668713 -0.11554042  0.01229214],[-0.0332183  -0.1465198   0.04585019],"[[0.05125995]
 [0.9986467 ]
 [0.00878565]]",[2.93570456]
1338,"[[12.62327675  2.4454221  -0.89731622]
 [ 2.4454221  59.87048401  0.43663735]
 [-0.89731622  0.43663735 13.70097478]]","[[60.          0.          0.        ]
 [ 0.         14.19473553  0.        ]
 [ 0.          0.         12.        ]]",[0.43742884 0.3812908  0.18021954],[ 0.09837867 -0.11595102  0.01205424],[-0.03323256 -0.14622642  0.04620657],"[[0.05138699]
 [0.9986433 ]
 [0.00842209]]",[2.90790327]
1339,"[[12.61821054  2.53958676 -0.89050989]
 [ 2.53958676 59.86255559  0.29552648]
 [-0.89050989  0.29552648 13.70037499]]","[[60.          0.          0.        ]
 [ 0.         14.18114112  0.        ]
 [ 0.          0.         12.        ]]",[0.43843525 0.38012127 0.18034565],[ 0.09939359 -0.11446913  0.01358469],[-0.03306034 -0.145747    0.04657266],"[[0.05342059]
 [0.99855779]
 [0.00534624]]",[2.88207344]
1340,"[[12.62092801  2.45769424 -0.91104711]
 [ 2.45769424 59.86881888  0.46038026]
 [-0.91104711  0.46038026 13.77025745]]","[[60.          0.          0.        ]
 [ 0.         14.26000434  0.        ]
 [ 0.          0.         12.        ]]",[0.43945486 0.3789433  0.18046938],[ 0.10087494 -0.11668222  0.01197276],[-0.0330586  -0.14556961  0.04693532],"[[0.05163007]
 [0.99862638]
 [0.00892738]]",[2.85778891]
1341,"[[12.61760177  2.51278159 -0.91222351]
 [ 2.51278159 59.86295604  0.46648525]
 [-0.91222351  0.46648525 13.81114569]]","[[60.         0.         0.       ]
 [ 0.        14.2917035  0.       ]
 [ 0.         0.        12.       ]]",[0.44046743 0.37779209 0.18059233],[ 0.09969569 -0.11495625  0.01137521],[-0.03292342 -0.14517527  0.04738355],"[[0.05278178]
 [0.99856513]
 [0.0090426 ]]",[2.83124009]
1342,"[[12.62809691  2.73877309 -0.9117209 ]
 [ 2.73877309 59.82814555  0.84126818]
 [-0.9117209   0.84126818 13.96994547]]","[[60.          0.          0.        ]
 [ 0.         14.42618792  0.        ]
 [ 0.          0.         12.        ]]",[0.44144613 0.37668262 0.18070738],[ 0.09528046 -0.1085708   0.01081088],[-0.03316345 -0.14481708  0.04811055],"[[0.05738132]
 [0.99820576]
 [0.01710715]]",[2.8138914]
1343,"[[12.62761526  2.80268452 -0.91721408]
 [ 2.80268452 59.82023373  0.85491323]
 [-0.91721408  0.85491323 14.03470786]]","[[60.          0.          0.        ]
 [ 0.         14.48255685  0.        ]
 [ 0.          0.         12.        ]]",[0.4424008  0.37561675 0.18083133],[ 0.09676841 -0.10714909  0.01274672],[-0.03306187 -0.14429956  0.04878614],"[[0.05871505]
 [0.99812326]
 [0.01739257]]",[2.78361128]
1344,"[[12.6251676   2.90743087 -0.90913426]
 [ 2.90743087 59.8089772   0.81617576]
 [-0.90913426  0.81617576 14.06417108]]","[[60.          0.          0.        ]
 [ 0.         14.49831587  0.        ]
 [ 0.          0.         12.        ]]",[0.4432718  0.37463886 0.18094176],[ 0.09597053 -0.10878185  0.01139402],[-0.03292344 -0.14394172  0.04922764],"[[0.06093122]
 [0.99800514]
 [0.01652638]]",[2.75592804]
1345,"[[12.62177837  2.94219279 -0.90904439]
 [ 2.94219279 59.80641973  0.76277042]
 [-0.90904439  0.76277042 14.0859266 ]]","[[60.         0.         0.       ]
 [ 0.        14.5141247  0.       ]
 [ 0.         0.        12.       ]]",[0.44448463 0.37325682 0.18107616],[ 0.10131692 -0.11618085  0.01053366],[-0.03276785 -0.14360695  0.04961771],"[[0.06167985]
 [0.99797782]
 [0.01535822]]",[2.71999535]
1346,"[[12.61805198  2.94514066 -0.91006499]
 [ 2.94514066 59.80820774  0.68953815]
 [-0.91006499  0.68953815 14.08803159]]","[[60.          0.          0.        ]
 [ 0.         14.51429131  0.        ]
 [ 0.          0.         12.        ]]",[0.44543394 0.37217314 0.1811759 ],[ 0.10635226 -0.12148287  0.01113846],[-0.03262654 -0.14336341  0.04984367],"[[0.06176848]
 [0.99799559]
 [0.01376423]]",[2.69283399]
1347,"[[12.61298624  2.94942865 -0.91575184]
 [ 2.94942865 59.80927902  0.62941164]
 [-0.91575184  0.62941164 14.12234405]]","[[60.          0.          0.        ]
 [ 0.         14.54460931  0.        ]
 [ 0.          0.         12.        ]]",[0.44661971 0.37083755 0.18130991],[ 0.10528737 -0.11913949  0.01094551],[-0.03239471 -0.14283483  0.05034754],"[[0.06187645]
 [0.99800608]
 [0.0124569 ]]",[2.66155686]
1348,"[[12.61174256  2.47766593 -0.989665  ]
 [ 2.47766593 59.86593495  0.50702082]
 [-0.989665    0.50702082 14.13999201]]","[[60.          0.          0.        ]
 [ 0.         14.61766951  0.        ]
 [ 0.          0.         12.        ]]",[0.44756399 0.36976996 0.18141273],[ 0.10516356 -0.11870684  0.0109656 ],[-0.03226315 -0.14227431  0.05080982],"[[0.05200393]
 [0.99859763]
 [0.00991808]]",[2.63057815]
1349,"[[12.60680102  2.52618997 -0.98693866]
 [ 2.52618997 59.8575092   0.6515358 ]
 [-0.98693866  0.6515358  14.21207221]]","[[60.          0.          0.        ]
 [ 0.         14.67638242  0.        ]
 [ 0.          0.         12.        ]]",[0.44860653 0.36856988 0.18151407],[ 0.10135503 -0.11846954  0.00900611],[-0.03210907 -0.14211094  0.05114863],"[[0.05295135]
 [0.9985116 ]
 [0.0130669 ]]",[2.61088001]
1350,"[[12.61792138  2.55956954 -1.00706887]
 [ 2.55956954 59.85792152  0.47200198]
 [-1.00706887  0.47200198 14.22005222]]","[[60.          0.          0.        ]
 [ 0.         14.69589512  0.        ]
 [ 0.          0.         12.        ]]",[0.44964629 0.3673676  0.18161003],[ 0.10543535 -0.12348736  0.00874344],[-0.0323178  -0.14144225  0.05172644],"[[0.05374578]
 [0.99851307]
 [0.0091126 ]]",[2.58204881]
1351,"[[12.60491881  2.58049943 -1.00828121]
 [ 2.58049943 59.8495452   0.72875253]
 [-1.00828121  0.72875253 14.36734103]]","[[60.          0.          0.        ]
 [ 0.         14.82180504  0.        ]
 [ 0.          0.         12.        ]]",[0.45068625 0.36616153 0.18170884],[ 0.10287011 -0.12306997  0.00776583],[-0.03188429 -0.14101853  0.05246161],"[[0.05404725]
 [0.99842942]
 [0.01475069]]",[2.55834002]
1352,"[[12.59962952  2.58014786 -1.02081272]
 [ 2.58014786 59.84951089  0.73176665]
 [-1.02081272  0.73176665 14.45238304]]","[[60.          0.          0.        ]
 [ 0.         14.90152345  0.        ]
 [ 0.          0.         12.        ]]",[0.45160518 0.36509803 0.18179528],[ 0.10125769 -0.11925116  0.00777962],[-0.0316217  -0.14029737  0.0532428 ],"[[0.0540282 ]
 [0.99842928]
 [0.01482986]]",[2.52812544]
1353,"[[12.5972102   2.57090472 -1.03034141]
 [ 2.57090472 59.85076914  0.72336568]
 [-1.03034141  0.72336568 14.50112689]]","[[60.          0.          0.        ]
 [ 0.         14.94910623  0.        ]
 [ 0.          0.         12.        ]]",[0.45267788 0.36385014 0.1818811 ],[ 0.09717628 -0.11116885  0.00845154],[-0.03149584 -0.13991399  0.05373131],"[[0.0538323 ]
 [0.99844245]
 [0.01465472]]",[2.4946461]
1354,"[[12.59750051  2.57424216 -1.03460409]
 [ 2.57424216 59.85079308  0.71022991]
 [-1.03460409  0.71022991 14.51793459]]","[[60.          0.          0.        ]
 [ 0.         14.96622818  0.        ]
 [ 0.          0.         12.        ]]",[0.45360737 0.36277589 0.18196272],[ 0.09312287 -0.1069938   0.00928746],[-0.03149011 -0.13979589  0.05394686],"[[0.05390794]
 [0.99844258]
 [0.01436501]]",[2.46832233]
1355,"[[12.5979885   2.56877223 -1.04571308]
 [ 2.56877223 59.85182975  0.69477954]
 [-1.04571308  0.69477954 14.55938311]]","[[60.          0.          0.        ]
 [ 0.         15.00920135  0.        ]
 [ 0.          0.         12.        ]]",[0.4545262  0.36171036 0.18204553],[ 0.09270756 -0.1056794   0.00890199],[-0.03144387 -0.13942176  0.0543738 ],"[[0.05379792]
 [0.9984533 ]
 [0.01402815]]",[2.44386538]
1356,"[[12.59758878  2.56942597 -1.05785496]
 [ 2.56942597 59.85219495  0.67939624]
 [-1.05785496  0.67939624 14.61519139]]","[[60.          0.          0.        ]
 [ 0.         15.06497513  0.        ]
 [ 0.          0.         12.        ]]",[0.45555492 0.36050163 0.18214008],[ 0.09501448 -0.11053801  0.01081287],[-0.03135646 -0.13893344  0.05492338],"[[0.05381534]
 [0.99845703]
 [0.01369223]]",[2.41678295]
1357,"[[12.59635576  2.67615503 -1.04978204]
 [ 2.67615503 59.84162205  0.63438768]
 [-1.04978204  0.63438768 14.64534786]]","[[60.          0.          0.        ]
 [ 0.         15.08332567  0.        ]
 [ 0.          0.         12.        ]]",[0.45644211 0.35942638 0.18220788],[ 0.09904733 -0.12042638  0.00734388],[-0.03127249 -0.13854028  0.05531769],"[[0.05608075]
 [0.99834589]
 [0.01266608]]",[2.39794295]
1358,"[[12.59269822  2.67615587 -1.05745475]
 [ 2.67615587 59.84158193  0.63646431]
 [-1.05745475  0.63646431 14.7054755 ]]","[[60.          0.          0.        ]
 [ 0.         15.13975564  0.        ]
 [ 0.          0.         12.        ]]",[0.45745733 0.35817175 0.18227827],[ 0.10052971 -0.12453278  0.00788601],[-0.03110196 -0.138092    0.05584422],"[[0.05607319]
 [0.99834564]
 [0.01271934]]",[2.37248245]
1359,"[[12.58789943  2.66871494 -1.06629172]
 [ 2.66871494 59.84241035  0.63735895]
 [-1.06629172  0.63735895 14.77378662]]","[[60.         0.         0.       ]
 [ 0.        15.2040964  0.       ]
 [ 0.         0.        12.       ]]",[0.45846159 0.3569371  0.18236278],[ 0.09929819 -0.12535149  0.00758702],[-0.03089452 -0.13759768  0.05643991],"[[0.05590823]
 [0.99835448]
 [0.01275136]]",[2.34466319]
1360,"[[12.58171229  2.67426668 -1.07494754]
 [ 2.67426668 59.84173556  0.64007807]
 [-1.07494754  0.64007807 14.86289224]]","[[60.          0.          0.        ]
 [ 0.         15.28634009  0.        ]
 [ 0.          0.         12.        ]]",[0.45948292 0.35570069 0.18247141],[ 0.10106155 -0.1212913   0.01119317],[-0.03062671 -0.13696157  0.05719759],"[[0.05601348]
 [0.99834766]
 [0.01282335]]",[2.31482235]
