,D,eigen_values_obs,pos,vel,des_vel,normals,dists
3844,"[[17.02899201 12.14797668 -2.86000251]
 [12.14797668 41.34451617 -6.90858997]
 [-2.86000251 -6.90858997 13.62649181]]",,[ 0.31265194 -0.39508362  0.14718689],[-0.05064944 -0.13631705  0.0282896 ],[-0.0607215  -0.14667817  0.03453249],"[[-0.18836965]
 [-0.98188158]
 [ 0.02062599]]",[4.12094816]
3845,"[[16.94607837 12.06145477 -2.84893645]
 [12.06145477 41.41293694 -6.9473865 ]
 [-2.84893645 -6.9473865  13.64098469]]",,[ 0.31217238 -0.39643537  0.14746408],[-0.04785937 -0.13446543  0.02818419],[-0.0603257  -0.14710962  0.03474755],"[[-0.18348419]
 [-0.9828057 ]
 [ 0.02065191]]",[4.15716495]
3846,"[[16.86906175 11.98017087 -2.83795115]
 [11.98017087 41.47682764 -6.98268813]
 [-2.83795115 -6.98268813 13.65411061]]",,[ 0.31165796 -0.39791513  0.14777851],[-0.04980693 -0.13450186  0.02796682],[-0.05998209 -0.14758402  0.03496079],"[[-0.1781321 ]
 [-0.98371374]
 [ 0.02400484]]",[4.1952762]
3847,"[[16.8151819  11.92414407 -2.82406794]
 [11.92414407 41.52852352 -6.99342074]
 [-2.82406794 -6.99342074 13.65629459]]",,[ 0.31147242 -0.39845629  0.14789327],[-0.04482206 -0.13200953  0.02780271],[-0.05968994 -0.14781403  0.0350077 ],"[[-0.1724964 ]
 [-0.98467176]
 [ 0.02581689]]",[4.20692657]
3848,"[[16.70130244 11.80108691 -2.80695407]
 [11.80108691 41.62278088 -7.04594298]
 [-2.80695407 -7.04594298 13.67591667]]",,[ 0.31075928 -0.40048517  0.14831987],[-0.050407   -0.12935487  0.02313546],[-0.05914565 -0.14846587  0.03531343],"[[-0.15490327]
 [-0.98766112]
 [ 0.0230323 ]]",[4.26599627]
3849,"[[16.6179562  11.70923225 -2.79549349]
 [11.70923225 41.68978353 -7.08821848]
 [-2.79549349 -7.08821848 13.69226028]]",,[ 0.31029313 -0.40180253  0.14858753],[-0.04828871 -0.13170983  0.02504256],[-0.05871174 -0.14886876  0.03554133],"[[-0.14699878]
 [-0.98889241]
 [ 0.0219811 ]]",[4.3049979]
3850,"[[16.52734389 11.60819201 -2.78162107]
 [11.60819201 41.76361523 -7.13212696]
 [-2.78162107 -7.13212696 13.70904087]]",,[ 0.30978421 -0.40321905  0.14885967],[-0.04847094 -0.1262637   0.02163241],[-0.05822533 -0.1492908   0.03577391],"[[-0.14094269]
 [-0.98972439]
 [ 0.02409948]]",[4.34544436]
3851,"[[16.45846839 11.53006611 -2.77209257]
 [11.53006611 41.81795828 -7.16892164]
 [-2.77209257 -7.16892164 13.72357333]]",,[ 0.30935199 -0.40437593  0.14906562],[-0.05076219 -0.12996398  0.02239408],[-0.05785592 -0.14962148  0.03597244],"[[-0.13574542]
 [-0.99044457]
 [ 0.0243461 ]]",[4.37381799]
3852,"[[16.40999022 11.47311371 -2.77115428]
 [11.47311371 41.84866894 -7.20948724]
 [-2.77115428 -7.20948724 13.74134084]]",,[ 0.30886378 -0.40569511  0.1493017 ],[-0.04715377 -0.134946    0.02740901],[-0.05764495 -0.14997018  0.03622299],"[[-0.12669778]
 [-0.99165632]
 [ 0.02377857]]",[4.40211046]
3853,"[[16.33828084 11.38947363 -2.76357019]
 [11.38947363 41.90127061 -7.25531862]
 [-2.76357019 -7.25531862 13.76044854]]",,[ 0.30825207 -0.40735437  0.14961848],[-0.04877511 -0.13910851  0.03100835],[-0.0572589  -0.15032423  0.03647505],"[[-0.11913272]
 [-0.9926134 ]
 [ 0.02293552]]",[4.43875297]
3854,"[[16.27808602 11.31863237 -2.75638132]
 [11.31863237 41.94597074 -7.2926226 ]
 [-2.75638132 -7.2926226  13.77594325]]",,[ 0.30785058 -0.40847086  0.14983435],[-0.05044761 -0.13948141  0.02612863],[-0.05694238 -0.15065379  0.03668812],"[[-0.1016197 ]
 [-0.99458906]
 [ 0.02158804]]",[4.45878935]
3855,"[[16.21533769 11.24335276 -2.75138215]
 [11.24335276 41.98881479 -7.33861967]
 [-2.75138215 -7.33861967 13.79584752]]",,[ 0.30732725 -0.40986863  0.15009387],[-0.05424817 -0.1369487   0.02250915],[-0.05659855 -0.15096239  0.03694229],"[[-0.09573409]
 [-0.99512449]
 [ 0.02371153]]",[4.48822587]
3856,"[[16.13413103 11.14443604 -2.74576455]
 [11.14443604 42.04221536 -7.40179671]
 [-2.74576455 -7.40179671 13.82365361]]",,[ 0.30661838 -0.41166285  0.15039877],[-0.05531051 -0.13523116  0.02002908],[-0.05612182 -0.1512884   0.03727441],"[[-0.08802092]
 [-0.99588638]
 [ 0.021509  ]]",[4.52397065]
3857,"[[16.08222482 11.08116291 -2.73922668]
 [11.08116291 42.07971795 -7.43560642]
 [-2.73922668 -7.43560642 13.83805722]]",,[ 0.30618585 -0.41276042  0.15058548],[-0.05412139 -0.13610149  0.02111164],[-0.05583977 -0.15157655  0.03746922],"[[-0.07529907]
 [-0.99684958]
 [ 0.02491926]]",[4.5337362]
3858,"[[16.02972657 11.01694473 -2.73100517]
 [11.01694473 42.11943091 -7.46634604]
 [-2.73100517 -7.46634604 13.85084251]]",,[ 0.3057144  -0.41399898  0.15080929],[-0.04952552 -0.13736646  0.02594145],[-0.05550267 -0.1517398   0.03761498],"[[-0.06848486]
 [-0.99736312]
 [ 0.02401315]]",[4.54872435]
3859,"[[15.97003096 10.941771   -2.72719929]
 [10.941771   42.15652875 -7.51641245]
 [-2.72719929 -7.51641245 13.87344029]]",,[ 0.30498183 -0.41606038  0.15119441],[-0.04610982 -0.13622892  0.02738655],[-0.0551557  -0.1520142   0.03788902],"[[-0.06336014]
 [-0.9976844 ]
 [ 0.02472506]]",[4.59075499]
3860,"[[12.69424189 -4.85864229 -0.95096342]
 [-4.85864229 46.00314092  6.65530434]
 [-0.95096342  6.65530434 13.30261719]]",,[ 0.30451589 -0.41741524  0.15144085],[-0.04490993 -0.13542445  0.02634506],[-0.02358936  0.16508983  0.0323124 ],"[[-0.04873792]
 [-0.9986155 ]
 [ 0.01979116]]",[4.6047244]
3861,"[[12.68902149 -4.84194814 -0.94104265]
 [-4.84194814 46.02573374  6.61297183]
 [-0.94104265  6.61297183 13.28524477]]",,[ 0.30413096 -0.41849514  0.15163474],[-0.04748464 -0.13655814  0.02599852],[-0.02351122  0.16521999  0.03211085],"[[-0.04529697]
 [-0.99876096]
 [ 0.02060912]]",[4.62840951]
3862,"[[12.68247384 -4.82054537 -0.93039247]
 [-4.82054537 46.04915497  6.57167916]
 [-0.93039247  6.57167916 13.26837118]]",,[ 0.30353592 -0.41976512  0.15180302],[-0.05978772 -0.10296459  0.0105137 ],[-0.02340687  0.16533068  0.03190976],"[[-0.04213189]
 [-0.99890935]
 [ 0.02012502]]",[4.65565976]
3863,"[[12.67788085 -4.80465805 -0.9270649 ]
 [-4.80465805 46.05427198  6.57081519]
 [-0.9270649   6.57081519 13.26784717]]",,[ 0.30289917 -0.42032911  0.15175167],[-0.07512108 -0.05051372 -0.0107219 ],[-0.02331236  0.16523249  0.03188182],"[[-0.03806132]
 [-0.99914033]
 [ 0.01642964]]",[4.66209369]
3864,"[[12.67506061 -4.79477168 -0.9255483 ]
 [-4.79477168 46.05595754  6.57391756]
 [-0.9255483   6.57391756 13.26898185]]",,[ 0.30220367 -0.42049898  0.15159571],[-0.09038407 -0.01118231 -0.02578487],[-0.0232624   0.16522651  0.03189414],"[[-0.03657668]
 [-0.99920024]
 [ 0.01615611]]",[4.6645798]
3865,"[[12.67533095 -4.79537496 -0.92748111]
 [-4.79537496 46.05089179  6.5858372 ]
 [-0.92748111  6.5858372  13.27377726]]",,[ 0.30132823 -0.42032705  0.15130469],[-0.1006802   0.02629919 -0.03602277],[-0.02326851  0.16522454  0.03195634],"[[-0.03615843]
 [-0.99919437]
 [ 0.01741214]]",[4.66018133]
3866,"[[12.67499801 -4.79341515 -0.93138453]
 [-4.79341515 46.03984687  6.61411246]
 [-0.93138453  6.61411246 13.28515512]]",,[ 0.30018053 -0.41975242  0.15085374],[-0.108017    0.05807155 -0.04400207],[-0.02325446  0.16513871  0.03208728],"[[-0.035838  ]
 [-0.99919603]
 [ 0.01797055]]",[4.64450275]
3867,"[[12.67635224 -4.79731966 -0.9364573 ]
 [-4.79731966 46.0270567   6.64222685]
 [-0.9364573   6.64222685 13.29659106]]",,[ 0.29920552 -0.41913202  0.15042649],[-0.10285366  0.07095684 -0.0461998 ],[-0.02326749  0.16503473  0.03221548],"[[-0.03593493]
 [-0.99919446]
 [ 0.01786389]]",[4.62716265]
3868,"[[12.68279925 -4.81835736 -0.94762369]
 [-4.81835736 46.00204018  6.68716251]
 [-0.94762369  6.68716251 13.31516057]]",,[ 0.29821321 -0.4183478   0.1499409 ],[-0.09555167  0.07739994 -0.04724918],[-0.02335773  0.16483013  0.03241705],"[[-0.03397089]
 [-0.99926821]
 [ 0.01757901]]",[4.60097038]
3869,"[[12.69285452 -4.85104385 -0.96441114]
 [-4.85104385 45.96474413  6.7523565 ]
 [-0.96441114  6.7523565  13.34240135]]",,[ 0.29686111 -0.41694754  0.14917747],[-0.07282938  0.08238986 -0.04246281],[-0.02350551  0.16457458  0.03271823],"[[-0.03234492]
 [-0.99931647]
 [ 0.01789985]]",[4.56078083]
3870,"[[12.69674977 -4.86375687 -0.97025805]
 [-4.86375687 45.95211855  6.77301874]
 [-0.97025805  6.77301874 13.35113168]]",,[ 0.29645965 -0.41645506  0.14893496],[-0.0642772   0.08262817 -0.04028978],[-0.02355481  0.16442755  0.03280122],"[[-0.03040251]
 [-0.99941538]
 [ 0.01563926]]",[4.54485288]
3871,"[[12.69902786 -4.87084257 -0.97532328]
 [-4.87084257 45.94014582  6.79607562]
 [-0.97532328  6.79607562 13.36082632]]",,[ 0.29602179 -0.41589886  0.14867502],[-0.06093946  0.08166429 -0.03795447],[-0.02358537  0.1643434   0.03290764],"[[-0.03040251]
 [-0.99941538]
 [ 0.01563926]]",[4.5311873]
3872,"[[12.70566774 -4.89221934 -0.98603335]
 [-4.89221934 45.91654252  6.83592453]
 [-0.98603335  6.83592453 13.37778974]]",,[ 0.29523962 -0.41488163  0.14822049],[-0.05747034  0.0750159  -0.0321943 ],[-0.0236791   0.16416134  0.03308694],"[[-0.02878101]
 [-0.99946356]
 [ 0.01562807]]",[4.50605656]
3873,"[[12.71201157 -4.91230466 -0.99735602]
 [-4.91230466 45.89093385  6.88095083]
 [-0.99735602  6.88095083 13.39705458]]",,[ 0.29468796 -0.41406362  0.14789259],[-0.04461553  0.07367101 -0.02691874],[-0.02376554  0.16396301  0.03328977],"[[-0.02501787]
 [-0.99953346]
 [ 0.01752063]]",[4.47939327]
3874,"[[12.72769039 -4.96462346 -1.00986852]
 [-4.96462346 45.87084212  6.88976663]
 [-1.00986852  6.88976663 13.40146749]]",,[ 0.2943907  -0.41348252  0.14768188],[-0.03497119  0.07336443 -0.02777573],[-0.02403737  0.16399352  0.0333584 ],"[[-0.02835143]
 [-0.99944639]
 [ 0.01740978]]",[4.47242412]
3875,"[[12.72545156 -4.95634104 -1.01225477]
 [-4.95634104 45.86210441  6.91580272]
 [-1.01225477  6.91580272 13.41244403]]",,[ 0.29418482 -0.41289765  0.14747737],[-0.02375549  0.07460582 -0.02614863],[-0.02401676  0.16408433  0.03351165],"[[-0.03106824]
 [-0.99920073]
 [ 0.02515279]]",[4.46060762]
3876,"[[12.74081699 -5.00621595 -1.02878742]
 [-5.00621595 45.83048528  6.95223256]
 [-1.02878742  6.95223256 13.42869773]]",,[ 0.29403394 -0.41206102  0.1471938 ],[-0.00907379  0.07782179 -0.02665073],[-0.02426483  0.16397435  0.03369706],"[[-0.03197553]
 [-0.9991751 ]
 [ 0.02503386]]",[4.43700604]
3877,"[[12.7610112  -5.071899   -1.04551696]
 [-5.071899   45.80260295  6.96803993]
 [-1.04551696  6.96803993 13.43638585]]",,[ 0.29401402 -0.4113621   0.14698189],[ 0.00197256  0.07644348 -0.02066211],[-0.02456389  0.16371057  0.03374716],"[[-0.03332707]
 [-0.99934068]
 [ 0.01440554]]",[4.42615509]
3878,"[[12.75597502 -5.05610093 -1.03896387]
 [-5.05610093 45.81613929  6.94878273]
 [-1.03896387  6.94878273 13.42788569]]",,[ 0.29405084 -0.41058985  0.14676595],[ 0.00527886  0.07703483 -0.02126452],[-0.0245432   0.16414945  0.03373061],"[[-0.04049225]
 [-0.9988288 ]
 [ 0.02648418]]",[4.42816221]
3879,"[[12.76317801 -5.0781968  -1.05065934]
 [-5.0781968  45.79039005  6.99110145]
 [-1.05065934  6.99110145 13.44643194]]",,[ 0.29416566 -0.4096642   0.14652042],[ 0.01383496  0.07647549 -0.01894515],[-0.02463478  0.16392018  0.03391445],"[[-0.04228353]
 [-0.99886277]
 [ 0.0220288 ]]",[4.40595213]
3880,"[[12.77450014 -5.11394069 -1.06290415]
 [-5.11394069 45.76679743  7.01824119]
 [-1.06290415  7.01824119 13.45870243]]",,[ 0.29434565 -0.40887265  0.14631689],[ 0.0189322   0.07897212 -0.01876156],[-0.02481765  0.16386828  0.03405911],"[[-0.04506296]
 [-0.99872101]
 [ 0.02292774]]",[4.38948941]
3881,"[[12.79082549 -5.16552347 -1.07781266]
 [-5.16552347 45.74022826  7.04006971]
 [-1.07781266  7.04006971 13.46894624]]",,[ 0.29458513 -0.40815333  0.14614487],[ 0.02863234  0.07860182 -0.01761656],[-0.0250716   0.16376296  0.03416997],"[[-0.04692576]
 [-0.99868376]
 [ 0.02070564]]",[4.37400738]
3882,"[[12.8081943  -5.21936176 -1.09548151]
 [-5.21936176 45.70691556  7.07467783]
 [-1.09548151  7.07467783 13.48489013]]",,[ 0.29512848 -0.40686963  0.14584153],[ 0.03663135  0.08075861 -0.01756567],[-0.0253574   0.16375945  0.03437115],"[[-0.0518656 ]
 [-0.99835781]
 [ 0.02432353]]",[4.34940255]
3883,"[[12.82293925 -5.26425698 -1.11183749]
 [-5.26425698 45.6749054   7.11230899]
 [-1.11183749  7.11230899 13.50215534]]",,[ 0.29558274 -0.40587379  0.14556943],[ 0.03340606  0.07426596 -0.02161055],[-0.02558886  0.16368925  0.03457199],"[[-0.05632701]
 [-0.99807403]
 [ 0.02599035]]",[4.32673056]
3884,"[[12.83590419 -5.30311022 -1.1273141 ]
 [-5.30311022 45.64378153  7.15186139]
 [-1.1273141   7.15186139 13.52031428]]",,[ 0.29597755 -0.40502074  0.14531161],[ 0.03154866  0.06985213 -0.02206954],[-0.02577798  0.16353966  0.03476461],"[[-0.05708247]
 [-0.9980228 ]
 [ 0.02630753]]",[4.30146321]
3885,"[[12.84280154 -5.32349966 -1.13617449]
 [-5.32349966 45.62553008  7.1765703 ]
 [-1.13617449  7.1765703  13.53166838]]",,[ 0.29627207 -0.40438751  0.14510266],[ 0.03086223  0.07251798 -0.02568679],[-0.02587546  0.16344058  0.03488251],"[[-0.05731212]
 [-0.99801079]
 [ 0.02626387]]",[4.28307189]
3886,"[[12.84263634 -5.32237878 -1.13892764]
 [-5.32237878 45.61796155  7.19385579]
 [-1.13892764  7.19385579 13.53940212]]",,[ 0.29658475 -0.40374025  0.14487026],[ 0.03653816  0.07344428 -0.02592494],[-0.0258586   0.16333172  0.0349511 ],"[[-0.05759959]
 [-0.99802565]
 [ 0.02504175]]",[4.26805007]
3887,"[[12.84728641 -5.33596794 -1.14536573]
 [-5.33596794 45.60440285  7.21318639]
 [-1.14536573  7.21318639 13.54831074]]",,[ 0.29696267 -0.40300264  0.14459016],[ 0.03924912  0.073789   -0.02871668],[-0.02591956  0.163234    0.03503819],"[[-0.05818923]
 [-0.99798852]
 [ 0.02515787]]",[4.25323502]
3888,"[[12.85623969 -5.3624354  -1.15575481]
 [-5.3624354  45.58371914  7.23823075]
 [-1.15575481  7.23823075 13.56004117]]",,[ 0.2973567  -0.40227     0.14430324],[ 0.0361354   0.0704861  -0.02918565],[-0.02604814  0.1631336   0.03515985],"[[-0.0585525 ]
 [-0.99795233]
 [ 0.02574415]]",[4.236387]
3889,"[[12.86456155 -5.38669839 -1.16628886]
 [-5.38669839 45.56212109  7.26662698]
 [-1.16628886  7.26662698 13.57331736]]",,[ 0.2977026 -0.4016146  0.1440465],[ 0.0378729   0.07323517 -0.02864322],[-0.02616296  0.16300975  0.03529369],"[[-0.05859998]
 [-0.99795228]
 [ 0.02563756]]",[4.21961688]
3890,"[[12.87598052 -5.41978426 -1.18063349]
 [-5.41978426 45.53277926  7.30470444]
 [-1.18063349  7.30470444 13.59124022]]",,[ 0.2980902  -0.40079288  0.14372248],[ 0.03587062  0.07852414 -0.03138973],[-0.0263203   0.1628465   0.03547411],"[[-0.05861841]
 [-0.99795177]
 [ 0.02561531]]",[4.19795462]
3891,"[[12.88660508 -5.4500992  -1.19504518]
 [-5.4500992  45.50260674  7.34612844]
 [-1.19504518  7.34612844 13.61078818]]",,[ 0.29846714 -0.39994735  0.14339061],[ 0.0339686   0.0771678  -0.03094621],[-0.02645867  0.16264554  0.03566334],"[[-0.05862741]
 [-0.99797777]
 [ 0.02455992]]",[4.17490847]
3892,"[[12.89497346 -5.4737939  -1.20650221]
 [-5.4737939  45.47855642  7.37915113]
 [-1.20650221  7.37915113 13.62647011]]",,[ 0.29879375 -0.39922125  0.14310856],[ 0.03744464  0.08117142 -0.0297785 ],[-0.02656333  0.16246535  0.03580968],"[[-0.05903012]
 [-0.99800954]
 [ 0.02218995]]",[4.15695993]
3893,"[[12.89933052 -5.48507553 -1.21698393]
 [-5.48507553 45.45383348  7.42246437]
 [-1.21698393  7.42246437 13.646836  ]]",,[ 0.29926169 -0.3981855   0.14273114],[ 0.04025125  0.08797251 -0.02998317],[-0.02658819  0.16216312  0.03597943],"[[-0.05969591]
 [-0.99806172]
 [ 0.01758439]]",[4.13273118]
3894,"[[12.90994489 -5.51521313 -1.22981322]
 [-5.51521313 45.42793186  7.45394812]
 [-1.22981322  7.45394812 13.66212324]]",,[ 0.29956624 -0.39747165  0.14247661],[ 0.0373363   0.0868392  -0.02999048],[-0.02674001  0.1620723   0.03613979],"[[-0.05749625]
 [-0.99812312]
 [ 0.02108104]]",[4.11344523]
3895,"[[12.9181627  -5.53725763 -1.24483434]
 [-5.53725763 45.39410535  7.50734962]
 [-1.24483434  7.50734962 13.68773194]]",,[ 0.29994421 -0.39655133  0.14215094],[ 0.03531101  0.09075383 -0.0322883 ],[-0.02682931  0.16180227  0.03637487],"[[-0.0553762 ]
 [-0.99826111]
 [ 0.02020478]]",[4.0867081]
3896,"[[12.94013928 -5.59889751 -1.27023581]
 [-5.59889751 45.34362672  7.56475153]
 [-1.27023581  7.56475153 13.716234  ]]",,[ 0.30030611 -0.39559635  0.14182637],[ 0.03550224  0.09960595 -0.03430704],[-0.02711551  0.16148347  0.03663616],"[[-0.05611509]
 [-0.99827546]
 [ 0.01723951]]",[4.05895942]
3897,"[[12.93978191 -5.59540941 -1.28076244]
 [-5.59540941 45.31475735  7.62558856]
 [-1.28076244  7.62558856 13.74546074]]",,[ 0.30065701 -0.39461357  0.1415076 ],[ 0.03480887  0.10014852 -0.03305598],[-0.02708339  0.16125301  0.03691004],"[[-0.05937976]
 [-0.99805831]
 [ 0.01880583]]",[4.03062563]
3898,"[[12.95373261 -5.63243835 -1.30399627]
 [-5.63243835 45.26337115  7.70098301]
 [-1.30399627  7.70098301 13.78289624]]",,[ 0.30102685 -0.39360273  0.14118891],[ 0.03712312  0.09958865 -0.03126509],[-0.02721986  0.16075176  0.03721651],"[[-0.05582746]
 [-0.99834687]
 [ 0.01366822]]",[3.99061307]
3899,"[[12.97158983 -5.68246151 -1.3201811 ]
 [-5.68246151 45.23456868  7.72124009]
 [-1.3201811   7.72124009 13.7938415 ]]",,[ 0.30144105 -0.39256823  0.1408695 ],[ 0.03813915  0.10478205 -0.03547062],[-0.0274715   0.16067039  0.03732784],"[[-0.05857611]
 [-0.99822984]
 [ 0.01029731]]",[3.96909169]
3900,"[[12.98511131 -5.71684235 -1.34583674]
 [-5.71684235 45.17623705  7.81022039]
 [-1.34583674  7.81022039 13.83865164]]",,[ 0.30213371 -0.39086843  0.140327  ],[ 0.03911363  0.09624375 -0.03254497],[-0.02760524  0.16019999  0.03771366],"[[-0.05532669]
 [-0.99842371]
 [ 0.00943699]]",[3.92302771]
3901,"[[12.99930663 -5.75545423 -1.36057759]
 [-5.75545423 45.14823754  7.83617546]
 [-1.36057759  7.83617546 13.85245583]]",,[ 0.30249238 -0.39003596  0.14005197],[ 0.04037954  0.0894015  -0.02866269],[-0.02782269  0.16024331  0.03788119],"[[-0.05842751]
 [-0.99817675]
 [ 0.01514592]]",[3.906574]
3902,"[[13.02154531 -5.8153954  -1.38320373]
 [-5.8153954  45.10555435  7.87422404]
 [-1.38320373  7.87422404 13.87290035]]",,[ 0.3027965  -0.38935225  0.13980864],[ 0.03764195  0.08537827 -0.02916209],[-0.02815055  0.16025389  0.03811672],"[[-0.06412218]
 [-0.99771522]
 [ 0.02127639]]",[3.88983005]
3903,"[[13.26968034 -6.44058938 -1.61716187]
 [-6.44058938 44.67057877  8.20322662]
 [-1.61716187  8.20322662 14.05974089]]",,[ 0.30310326 -0.3886953   0.13956652],[ 0.03743608  0.0820707  -0.03088256],[-0.03103471  0.15742689  0.03952818],"[[-0.00471617]
 [-0.9999637 ]
 [ 0.00709657]]",[3.76044756]
3904,"[[13.28076898 -6.46575615 -1.63135269]
 [-6.46575615 44.64132966  8.2356216 ]
 [-1.63135269  8.2356216  14.07790136]]",,[ 0.30342392 -0.38805007  0.13933656],[ 0.03988739  0.08335367 -0.03018321],[-0.03115327  0.15727226  0.03968082],"[[-0.00471617]
 [-0.9999637 ]
 [ 0.00709657]]",[3.74423889]
3905,"[[13.19911539 -6.27658111 -1.5280072 ]
 [-6.27658111 44.85377759  7.99811358]
 [-1.5280072   7.99811358 13.94710701]]",,[ 0.30384898 -0.38723556  0.13906054],[ 0.03946375  0.0818878  -0.02867392],[-0.03055914  0.159957    0.03894086],"[[-0.05019785]
 [-0.99632759]
 [ 0.06936503]]",[3.78353608]
3906,"[[13.19678192 -6.27110015 -1.52484918]
 [-6.27110015 44.86037036  7.99016242]
 [-1.52484918  7.99016242 13.94284772]]",,[ 0.30430812 -0.38639371  0.13879268],[ 0.0475265   0.08553311 -0.02589472],[-0.03040268  0.15930908  0.0387368 ],"[[-0.04609957]
 [-0.99845266]
 [ 0.03109835]]",[3.75554758]
3907,"[[13.14163344 -6.12780447 -1.49849566]
 [-6.12780447 44.89145741  8.04328965]
 [-1.49849566  8.04328965 13.96690915]]",,[ 0.30477897 -0.3855292   0.13852224],[ 0.04721511  0.08608744 -0.0253032 ],[-0.02962933  0.15903771  0.03889114],"[[-0.04059206]
 [-0.99879383]
 [ 0.02762542]]",[3.75435658]
3908,"[[13.11621598 -6.06087888 -1.48444747]
 [-6.06087888 44.90962817  8.06031854]
 [-1.48444747  8.06031854 13.97415585]]",,[ 0.30523242 -0.38464918  0.13824569],[ 0.04700147  0.08904915 -0.02699148],[-0.02932269  0.15921761  0.03899603],"[[-0.04167419]
 [-0.99861726]
 [ 0.03204407]]",[3.76011985]
3909,"[[13.11580345 -6.05785803 -1.49206666]
 [-6.05785803 44.8889859   8.10064534]
 [-1.49206666  8.10064534 13.99521065]]",,[ 0.30566408 -0.38375328  0.13797278],[ 0.04200676  0.09284921 -0.02884166],[-0.02931446  0.15915244  0.03919967],"[[-0.04188177]
 [-0.99855063]
 [ 0.0338016 ]]",[3.74704623]
3910,"[[13.13521149 -6.10019701 -1.53834491]
 [-6.10019701 44.78015048  8.26648343]
 [-1.53834491  8.26648343 14.08463803]]",,[ 0.30628424 -0.38233842  0.13755656],[ 0.04287456  0.09933356 -0.02884205],[-0.02937782  0.15786529  0.0398104 ],"[[-0.03514388]
 [-0.99934646]
 [ 0.00845922]]",[3.70247415]
3911,"[[13.1382509  -6.1060379  -1.54845678]
 [-6.1060379  44.75525536  8.30654804]
 [-1.54845678  8.30654804 14.10649374]]",,[ 0.3065788  -0.38162844  0.13735386],[ 0.03843304  0.10079055 -0.03028066],[-0.02940642  0.15774795  0.04000399],"[[-0.03873325]
 [-0.99923574]
 [ 0.00525992]]",[3.69254268]
3912,"[[13.16396872 -6.16868573 -1.5796731 ]
 [-6.16868573 44.6921875   8.37179448]
 [-1.5796731   8.37179448 14.14384378]]",,[ 0.30697524 -0.38068223  0.13709544],[ 0.0426774   0.10760588 -0.03045818],[-0.02971312  0.15747064  0.04032498],"[[-0.04120453]
 [-0.99912698]
 [ 0.00689002]]",[3.66733601]
3913,"[[13.17522831 -6.19626824 -1.59163991]
 [-6.19626824 44.66917556  8.39175478]
 [-1.59163991  8.39175478 14.15559613]]",,[ 0.30745484 -0.37958974  0.13680736],[ 0.04674839  0.10796866 -0.02959222],[-0.0298308   0.15727975  0.04040056],"[[-0.04506221]
 [-0.99898358]
 [ 0.00110057]]",[3.64149514]
3914,"[[13.19470263 -6.2434974  -1.61267499]
 [-6.2434974  44.62842043  8.42781442]
 [-1.61267499  8.42781442 14.17687693]]",,[ 0.30795291 -0.37849179  0.13652113],[ 0.05145126  0.10704904 -0.02644477],[-0.03004526  0.15701606  0.04055674],"[[-0.05086602]
 [-0.99869976]
 [-0.00338196]]",[3.6175722]
3915,"[[13.21583457 -6.29276216 -1.6410165 ]
 [-6.29276216 44.56927927  8.49336483]
 [-1.6410165   8.49336483 14.21488617]]",,[ 0.30840731 -0.37753342  0.1362716 ],[ 0.05305382  0.1040299  -0.02436936],[-0.0302629   0.15663089  0.04084595],"[[-0.04884142]
 [-0.99880144]
 [-0.00319507]]",[3.58763051]
3916,"[[13.246592   -6.36376788 -1.68100524]
 [-6.36376788 44.4866049   8.58141811]
 [-1.68100524  8.58141811 14.2668031 ]]",,[ 0.30893285 -0.37650455  0.13599628],[ 0.05029194  0.10094956 -0.02824431],[-0.0305789   0.1561032   0.04123505],"[[-0.04801094]
 [-0.99883318]
 [-0.00521803]]",[3.55270742]
